state,municipality,register,COBRADE,population,deaths,injured,sick,displaced,homeless,disapeared,other affecteds,Year
RS,Santa B·rbara do Sul,02/10/2024,13215 - Tempestade Local/Convectiva - Vendaval,8829,0,0,0,5,0,0,800,2024
RS,Santa B·rbara do Sul,28/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,8829,0,0,0,0,0,0,8829,2024
RS,Santa Clara do Sul,30/04/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5692,0,1,0,0,60,0,0,2024
RS,Santa Cruz do Sul,06/05/2024,12300 - Alagamentos,118287,1,5,20,272,11603,3,6961,2024
RS,Santa Margarida do Sul,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2352,0,0,0,0,0,0,2352,2024
RS,Santa Margarida do Sul,27/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,2352,0,0,0,0,112,0,1500,2024
RS,Santa Maria,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,261027,5,2,0,120,2000,0,269000,2024
RS,Santa Maria,21/03/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,261027,0,2,0,0,0,0,271728,2024
RS,Santa Maria,17/01/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,261027,0,1,0,0,6,0,271728,2024
RS,Santa Maria do Herval,16/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6053,0,0,0,0,0,0,56,2024
RS,Santa Rosa,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,68595,0,0,0,0,0,0,1300,2024
RS,Santa Rosa,04/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,68595,0,0,0,0,0,0,1200,2024
RS,Santa Tereza,21/06/2024,12100 - InundaÁıes,1717,0,0,0,0,68,0,123,2024
RS,Santa Tereza,21/06/2024,12100 - InundaÁıes,1717,0,0,0,0,120,0,310,2024
RS,Santa Tereza,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1717,0,0,0,0,948,0,557,2024
RS,Santa VitÛria do Palmar,10/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,31002,0,0,0,25,60,0,30917,2024
RS,Santa VitÛria do Palmar,27/03/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,31002,0,0,0,0,0,0,31002,2024
RS,Santana da Boa Vista,03/12/2024,13211 - Tempestade Local/Convectiva - Tornados,8244,0,0,0,0,20,0,0,2024
RS,Santana da Boa Vista,06/12/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,8244,0,0,0,0,1,0,79,2024
RS,Santana da Boa Vista,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,8244,0,0,0,4,0,0,8240,2024
RS,Santiago,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,49082,0,0,0,6,12,0,49280,2024
RS,Santo √Çngelo,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,76304,0,0,0,0,0,0,76304,2024
RS,Santo √Çngelo,25/01/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,76304,0,0,0,0,0,0,15000,2024
RS,Santo AntÙnio da Patrulha,09/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,39679,0,0,0,0,0,0,9886,2024
RS,Santo AntÙnio da Patrulha,26/03/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,39679,0,0,0,0,0,0,0,2024
RS,Santo AntÙnio da Patrulha,22/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,39679,0,0,0,0,0,0,154,2024
RS,Santo AntÙnio da Patrulha,11/01/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,39679,0,0,0,0,0,0,0,2024
RS,Santo AntÙnio da Patrulha,11/01/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,39679,0,0,0,0,18,0,0,2024
RS,Santo AntÙnio das Missıes,19/06/2024,13215 - Tempestade Local/Convectiva - Vendaval,11210,0,0,0,0,0,0,520,2024
RS,Santo AntÙnio do Palma,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2139,0,0,0,0,6,0,2133,2024
RS,Santo Augusto,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,13970,0,0,0,0,0,0,13970,2024
RS,Santo Cristo,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,14378,0,0,0,0,0,0,15320,2024
RS,Santo Expedito do Sul,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2461,0,0,0,0,0,0,2461,2024
RS,Santo Expedito do Sul,22/01/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2461,0,0,0,0,0,0,2349,2024
RS,Sapiranga,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,75020,0,0,0,55,273,0,2500,2024
RS,Sapucaia do Sul,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,130988,0,0,0,550,5000,0,56000,2024
RS,Sarandi,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,21312,0,0,0,35,845,0,20432,2024
RS,Seberi,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10902,0,0,0,20,60,0,11870,2024
RS,Sede Nova,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3011,0,0,0,0,0,0,0,2024
RS,Sede Nova,02/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,3011,0,0,0,0,25,0,367,2024
RS,Segredo,25/06/2024,13213 - Tempestade Local/Convectiva - Granizo,7158,0,0,0,0,0,0,1156,2024
RS,Segredo,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,7158,0,0,0,0,0,0,6009,2024
RS,Selbach,06/05/2024,12300 - Alagamentos,4929,0,0,0,0,0,0,0,2024
RS,Senador Salgado Filho,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2814,0,0,0,0,0,0,2673,2024
RS,Sentinela do Sul,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5197,0,0,0,4,0,0,687,2024
RS,Serafina CorrÍa,11/06/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,14243,2,3,0,0,76,0,17993,2024
RS,Serafina CorrÍa,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,14243,2,3,0,106,466,1,16383,2024
RS,Sert„o,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6294,0,0,0,0,0,0,6294,2024
RS,Sert„o Santana,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5850,0,0,0,500,3,0,1800,2024
RS,Sete de Setembro,10/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2126,0,0,0,0,0,0,1830,2024
RS,Severiano de Almeida,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3842,0,0,0,0,180,0,3662,2024
RS,Silveira Martins,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2452,1,0,0,24,200,0,2227,2024
RS,Sinimbu,01/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10067,0,0,0,800,1200,0,6578,2024
RS,Sinimbu,21/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,10067,0,0,0,0,0,0,8578,2024
RS,Sobradinho,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,14285,0,0,0,510,140,0,13576,2024
RS,Sobradinho,14/02/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,14285,0,0,0,0,0,0,633,2024
RS,Soledade,26/09/2024,13215 - Tempestade Local/Convectiva - Vendaval,30065,0,0,0,0,0,0,84,2024
RS,Soledade,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,30065,0,0,0,15,25,0,30025,2024
RS,Soledade,22/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,30065,0,0,0,0,0,0,4800,2024
RS,TabaÌ,01/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4131,0,0,0,0,0,0,50,2024
RS,TabaÌ,24/01/2024,12200 - Enxurradas,4131,0,0,0,0,0,0,56,2024
RS,Tapera,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10452,0,0,0,26,10,0,0,2024
RS,Tapes,17/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,16649,0,0,0,72,608,0,2320,2024
RS,Taquara,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,54656,2,0,0,439,8800,0,6747,2024
RS,Taquara,19/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,54656,0,0,0,0,104,0,10000,2024
RS,Taquari,01/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,26135,0,0,0,90,894,0,24214,2024
RS,TaquaruÁu do Sul,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2970,0,0,0,0,15,0,3104,2024
RS,Tavares,03/10/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5351,0,0,0,0,6,0,556,2024
RS,Tavares,09/05/2024,12300 - Alagamentos,5351,0,0,0,0,0,0,1800,2024
RS,Tenente Portela,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,13716,0,0,0,0,12,0,13704,2024
RS,Tenente Portela,03/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,13716,0,0,0,0,80,0,14417,2024
RS,Terra de Areia,21/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,9878,0,0,0,0,40,0,100,2024
RS,TeutÙnia,01/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,27265,0,0,0,21,250,3,0,2024
RS,TeutÙnia,17/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,27265,0,0,0,0,3,0,84,2024
RS,Tio Hugo,23/06/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2724,0,0,0,0,0,0,3267,2024
RS,Tiradentes do Sul,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,6461,0,0,0,0,0,0,6461,2024
RS,Toropi,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2952,0,0,0,0,11,0,0,2024
RS,Torres,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,34646,0,4,0,0,6,0,60,2024
RS,TrÍs Arroios,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2855,0,0,0,0,11,0,2580,2024
RS,TrÍs Cachoeiras,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,10239,0,0,0,0,0,0,0,2024
RS,TrÍs Coroas,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,23855,3,0,0,1120,18200,0,0,2024
RS,TrÍs de Maio,27/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,23726,0,0,0,0,0,0,1900,2024
RS,TrÍs de Maio,07/05/2024,12200 - Enxurradas,23726,0,0,0,0,8,0,23718,2024
RS,TrÍs Forquilhas,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2912,0,0,0,0,384,0,508,2024
RS,TrÍs Palmeiras,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4381,0,0,0,0,0,0,4617,2024
RS,TrÍs Palmeiras,03/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,4381,0,0,0,0,30,0,4686,2024
RS,TrÍs Passos,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,23973,0,0,0,0,0,0,25436,2024
RS,TramandaÌ,14/10/2024,13215 - Tempestade Local/Convectiva - Vendaval,41655,0,0,0,0,0,0,6,2024
RS,Travesseiro,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2314,2,20,3,40,350,1,2152,2024
RS,Trindade do Sul,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5787,0,0,0,0,24,0,5763,2024
RS,Triunfo,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,25811,0,0,0,937,8000,0,18561,2024
RS,Tucunduva,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5901,0,0,0,0,0,0,5901,2024
RS,Tunas,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4395,0,0,0,0,120,0,3561,2024
RS,Tupanciret„,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,22286,0,0,0,1,46,0,19958,2024
RS,Tupandi,02/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3919,0,0,0,0,50,0,4979,2024
RS,Tuparendi,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,8557,0,0,0,0,0,0,8557,2024
RS,TuruÁu,15/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3522,0,0,0,0,0,0,1400,2024
RS,Ubiretama,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2296,0,0,0,0,0,0,2296,2024
RS,Uni„o da Serra,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1487,0,0,0,0,0,0,1080,2024
RS,Uruguaiana,07/05/2024,12100 - InundaÁıes,125507,0,0,0,297,1836,0,1200,2024
RS,Uruguaiana,16/03/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,125507,0,0,0,0,0,0,3360,2024
RS,Vacaria,13/09/2024,13213 - Tempestade Local/Convectiva - Granizo,61345,0,0,0,0,0,0,0,2024
RS,Vacaria,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,61345,0,0,0,0,0,0,64817,2024
RS,Vacaria,14/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,61345,0,0,0,0,10,0,0,2024
RS,Vacaria,19/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,61345,0,0,0,0,0,0,0,2024
RS,Vacaria,19/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,61345,0,0,0,0,0,0,0,2024
RS,Vale do Sol,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,11077,1,0,0,16,300,0,2000,2024
RS,Vale do Sol,23/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,11077,0,0,0,0,0,0,1200,2024
RS,Vale Real,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5121,0,10,0,300,1200,0,4548,2024
RS,Vale Verde,28/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3253,0,0,0,0,73,0,1613,2024
RS,Vale Verde,03/05/2024,12100 - InundaÁıes,3253,0,0,0,100,0,0,1300,2024
RS,Vanini,09/01/2024,13213 - Tempestade Local/Convectiva - Granizo,1984,0,0,0,0,0,0,100,2024
RS,Ven‚ncio Aires,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,65964,2,19,0,391,23235,0,0,2024
RS,Ven‚ncio Aires,26/01/2024,13215 - Tempestade Local/Convectiva - Vendaval,65964,0,0,0,0,0,0,0,2024
RS,Vera Cruz,27/12/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,23986,0,200,0,200,2000,3,24317,2024
RS,Vera Cruz,01/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,23986,0,200,0,150,2000,0,24320,2024
RS,VeranÛpolis,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,22815,5,21,0,146,348,1,22815,2024
RS,Vespasiano Correa,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1974,0,12,0,0,126,0,1680,2024
RS,Viadutos,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5311,0,0,0,0,15,0,4754,2024
RS,Viam„o,10/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,239234,0,0,0,11,378,0,0,2024
RS,Viam„o,09/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,239234,0,0,0,11,378,0,0,2024
RS,Vicente Dutra,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,5285,0,0,0,0,36,0,5249,2024
RS,Victor Graeff,06/05/2024,12200 - Enxurradas,3036,0,0,0,0,3,0,0,2024
RS,Victor Graeff,08/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3036,0,0,0,0,3,0,3033,2024
RS,Vila Flores,04/05/2024,12200 - Enxurradas,3207,0,0,0,0,0,0,200,2024
RS,Vila Maria,04/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4221,0,0,0,60,25,0,0,2024
RS,Vila Nova do Sul,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,4221,0,0,0,0,7,0,250,2024
RS,Vila Nova do Sul,25/03/2024,13215 - Tempestade Local/Convectiva - Vendaval,4221,0,0,0,0,6,0,0,2024
RS,Vista Alegre,05/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2832,0,0,0,0,0,0,2832,2024
RS,Vista Alegre,20/03/2024,12200 - Enxurradas,2832,0,0,0,0,0,0,0,2024
RS,Vista Alegre do Prata,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1569,0,2,0,5,17,0,0,2024
RS,Vista Alegre do Prata,03/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,1569,0,2,0,5,17,0,0,2024
RS,Vista Ga˙cha,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2759,0,0,0,0,56,0,2727,2024
RS,VitÛria das Missıes,07/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,3485,0,0,0,0,0,0,3485,2024
RS,VitÛria das Missıes,17/01/2024,13213 - Tempestade Local/Convectiva - Granizo,3485,0,0,0,0,31,0,99,2024
RS,Westfalia,06/05/2024,13214 - Tempestade Local/Convectiva - Chuvas Intensas,2793,0,0,0,0,87,0,2706,2024
