UF,Municí­pio,Registro,Protocolo,COBRADE,Status,População,DH_Mortos,DH_Feridos,DH_Enfermos,DH_Desabrigados,DH_Desalojados,DH_Desaparecidos,DH_Outros Afetados
RS,Jacutinga,24/05/2017,RS-F-4310900-12300-20170524,12300 - Alagamentos,Registro,3630,0,0,0,10,0,0,0
RS,Jacutinga,30/12/2015,RS-F-4310900-12200-20151221,12200 - Enxurradas,Reconhecido,3630,0,0,0,0,0,0,3630
RS,Jacutinga,29/07/2014,RS-F-4310900-12300-20140627,12300 - Alagamentos,Reconhecido,3630,1,0,0,15,47,0,3567
RS,Jacutinga,26/02/2014,RS-F-4310900-13215-20140209,13215 - Tempestade Local/Convectiva - Vendaval,Não reconhecido,3630,0,0,0,0,9,0,3630
RS,Jacutinga,09/08/2011,RS-J-4310900-13215-20110809,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,3630,0,0,0,0,0,0,0
RS,Jacutinga,21/02/2011,RS-A-4310900-12200-20110221,12200 - Enxurradas,Reconhecido,3630,0,0,0,0,0,0,0
RS,Jacutinga,12/01/2010,RS-A-4310900-12200-20100112,12200 - Enxurradas,Reconhecido,3630,0,0,0,0,28,0,0
RS,Jacutinga,20/10/2007,RS-A-4310900-13213-20071020,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,3630,0,0,0,0,0,0,0
RS,Jacutinga,02/06/1992,RS-P-4310900-12100-19920602,12100 - Inundações,Registro,3630,0,0,0,0,0,0,0
RS,Jacutinga,15/06/1990,RS-P-4310900-12200-19900615,12200 - Enxurradas,Registro,3630,0,0,0,0,0,0,0
RS,Jacutinga,12/03/1990,RS-P-4310900-12200-19900312,12200 - Enxurradas,Registro,3630,0,0,0,0,0,0,0
RS,Jaguarão,14/04/2025,RS-F-4311007-13214-20250412,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,27942,0,0,0,0,7,0,195
RS,Jaguarão,10/03/2025,RS-F-4311007-13213-20250308,13213 - Tempestade Local/Convectiva - Granizo,Registro,27942,0,0,0,0,0,0,0
RS,Jaguarão,23/09/2024,RS-F-4311007-13213-20240923,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,27942,0,0,0,0,0,0,12000
RS,Jaguarão,21/06/2024,RS-F-4311007-13214-20240619,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Não reconhecido,27942,0,0,0,0,0,0,0
RS,Jaguarão,06/05/2024,RS-F-4311007-13214-20240429,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,27942,0,0,0,0,0,0,27942
RS,Jaguarão,30/03/2024,RS-F-4311007-13214-20240321,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,27942,0,0,0,0,0,0,64
RS,Jaguarão,13/09/2023,RS-F-4311007-13214-20230908,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,27942,0,0,0,0,51,0,279
RS,Jaguarão,06/11/2019,RS-F-4311007-13214-20191102,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,27942,0,0,0,0,0,0,0
RS,Jaguarão,12/12/2018,RS-F-4311007-13215-20181211,13215 - Tempestade Local/Convectiva - Vendaval,Registro,27942,0,0,0,0,2,0,0
RS,Jaguarão,28/04/2016,RS-F-4311007-13214-20160425,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,27942,0,0,0,8,20,0,4500
RS,Jaguarão,09/01/2011,RS-A-4311007-13213-20110109,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,27942,0,0,0,0,80,0,0
RS,Jaguarão,30/08/2002,RS-A-4311007-12100-20020830,12100 - Inundações,Registro,27942,0,0,0,0,750,0,0
RS,Jaguarão,24/04/2002,RS-A-4311007-12100-20020424,12100 - Inundações,Registro,27942,0,0,0,0,750,0,0
RS,Jaguarão,16/04/1992,RS-P-4311007-12100-19920416,12100 - Inundações,Registro,27942,0,0,0,0,0,0,0
RS,Jaguarão,22/07/1977,RS-O-4311007-12100-19770722,12100 - Inundações,Registro,27942,0,0,0,0,0,0,0
RS,Jaguarão,15/09/1972,RS-P-4311007-12100-19720915,12100 - Inundações,Registro,27942,0,0,0,0,0,0,0
RS,Jaguari,04/05/2024,RS-F-4311106-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,11478,0,0,0,106,700,0,0
RS,Jaguari,19/04/2024,RS-F-4311106-13214-20240416,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,11478,0,0,0,0,36,0,11442
RS,Jaguari,08/09/2023,RS-F-4311106-13214-20230904,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,11478,0,0,0,0,15,0,0
RS,Jaguari,25/01/2019,RS-F-4311106-12100-20190110,12100 - Inundações,Registro,11478,0,0,0,30,0,0,0
RS,Jaguari,25/10/2017,RS-F-4311106-13215-20171019,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,11478,0,0,0,0,0,0,1500
RS,Jaguari,19/10/2016,RS-F-4311106-12200-20161019,12200 - Enxurradas,Reconhecido,11478,0,0,0,45,100,0,3000
RS,Jaguari,24/12/2015,RS-F-4311106-12100-20151224,12100 - Inundações,Reconhecido,11478,0,0,0,75,275,0,0
RS,Jaguari,15/10/2015,RS-F-4311106-13215-20151015,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,11478,0,19,0,25,447,0,5000
RS,Jaguari,14/10/2015,RS-F-4311106-12100-20151007,12100 - Inundações,Reconhecido,11478,0,0,0,20,230,0,500
RS,Jaguari,08/08/2014,RS-F-4311106-12200-20140725,12200 - Enxurradas,Reconhecido,11478,0,0,0,8,7,0,4300
RS,Jaguari,27/11/2010,RS-P-4311106-12100-20101127,12100 - Inundações,Registro,11478,0,0,0,0,0,0,0
RS,Jaguari,10/02/2010,RS-D-4311106-12100-20100210,12100 - Inundações,Registro,11478,0,0,0,0,0,0,0
RS,Jaguari,27/11/2009,RS-A-4311106-12100-20091127,12100 - Inundações,Reconhecido,11478,0,0,0,0,0,0,0
RS,Jaguari,22/09/2007,RS-A-4311106-13213-20070922,13213 - Tempestade Local/Convectiva - Granizo,Registro,11478,0,0,0,39,150,0,0
RS,Jaguari,08/10/2002,RS-A-4311106-12100-20021008,12100 - Inundações,Registro,11478,0,0,0,0,153,0,0
RS,Jaguari,10/05/1984,RS-P-4311106-12200-19840510,12200 - Enxurradas,Registro,11478,0,0,0,0,0,0,0
RS,Jaguari,15/09/1972,RS-P-4311106-12100-19720915,12100 - Inundações,Registro,11478,0,0,0,0,0,0,0
RS,Júlio de Castilhos,07/05/2024,RS-F-4311205-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,30/04/2024,RS-F-4311205-13214-20240430,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,19579,0,0,0,7,10,0,19579
RS,Júlio de Castilhos,21/11/2023,RS-F-4311205-13214-20231118,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,19579,0,0,0,0,0,0,19579
RS,Júlio de Castilhos,09/11/2023,RS-F-4311205-13214-20231104,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,30/03/2023,RS-F-4311205-13215-20230329,13215 - Tempestade Local/Convectiva - Vendaval,Registro,19579,0,0,0,30,0,0,200
RS,Júlio de Castilhos,27/04/2022,RS-F-4311205-13215-20220426,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,19579,0,0,0,0,0,0,120
RS,Júlio de Castilhos,19/10/2017,RS-F-4311205-13215-20171019,13215 - Tempestade Local/Convectiva - Vendaval,Registro,19579,0,0,0,15,22,0,14200
RS,Júlio de Castilhos,02/10/2017,RS-F-4311205-13215-20171001,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,19579,0,0,0,0,20,0,13212
RS,Júlio de Castilhos,16/10/2015,RS-F-4311205-13213-20151008,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,19579,0,0,0,0,166,0,200
RS,Júlio de Castilhos,16/10/2015,RS-F-4311205-13213-20151007,13213 - Tempestade Local/Convectiva - Granizo,Registro,19579,0,0,0,0,166,0,200
RS,Júlio de Castilhos,14/11/2014,RS-F-4311205-13215-20141019,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,19579,0,0,0,5,0,0,8000
RS,Júlio de Castilhos,30/11/2010,RS-P-4311205-12200-20101130,12200 - Enxurradas,Registro,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,04/01/2010,RS-A-4311205-12200-20100104,12200 - Enxurradas,Reconhecido,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,30/11/2009,RS-A-4311205-12200-20091130,12200 - Enxurradas,Reconhecido,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,13/10/2008,RS-A-4311205-13213-20081013,13213 - Tempestade Local/Convectiva - Granizo,Registro,19579,0,0,0,0,16,0,0
RS,Júlio de Castilhos,22/07/2008,RS-A-4311205-13215-20080722,13215 - Tempestade Local/Convectiva - Vendaval,Registro,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,28/04/2008,RS-A-4311205-13215-20080428,13215 - Tempestade Local/Convectiva - Vendaval,Registro,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,02/10/2002,RS-A-4311205-13215-20021002,13215 - Tempestade Local/Convectiva - Vendaval,Registro,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,20/07/2001,RS-P-4311205-13213-20010720,13213 - Tempestade Local/Convectiva - Granizo,Registro,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,02/05/2001,RS-P-4311205-12200-20010502,12200 - Enxurradas,Registro,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,09/10/1997,RS-P-4311205-12200-19971009,12200 - Enxurradas,Registro,19579,0,0,0,0,0,0,0
RS,Júlio de Castilhos,10/05/1984,RS-P-4311205-12200-19840510,12200 - Enxurradas,Registro,19579,0,0,0,0,0,0,0
RS,Jaquirana,26/06/2024,RS-F-4311122-13214-20240616,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,4177,0,0,0,0,0,0,4177
RS,Jaquirana,22/11/2023,RS-F-4311122-13214-20231118,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,4177,0,0,0,0,0,0,4177
RS,Jaquirana,20/11/2023,RS-F-4311122-13213-20231117,13213 - Tempestade Local/Convectiva - Granizo,Registro,4177,0,0,0,0,0,0,4177
RS,Jaquirana,02/07/2000,RS-P-4311122-12100-20000702,12100 - Inundações,Registro,4177,0,0,0,0,0,0,0
RS,Jari,03/05/2024,RS-F-4311130-13214-20240503,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3575,0,0,0,0,0,0,3349
RS,Jari,22/03/2024,RS-F-4311130-13215-20240321,13215 - Tempestade Local/Convectiva - Vendaval,Registro,3575,0,0,0,0,0,0,0
RS,Jari,12/05/2022,RS-F-4311130-13215-20220425,13215 - Tempestade Local/Convectiva - Vendaval,Registro,3575,0,0,0,0,0,0,32
RS,Jari,29/12/2020,RS-F-4311130-13215-20201219,13215 - Tempestade Local/Convectiva - Vendaval,Registro,3575,0,0,0,0,0,0,20
RS,Jari,19/08/2020,RS-F-4311130-13213-20200818,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,3575,0,0,0,0,20,0,928
RS,Jari,18/03/2019,RS-F-4311130-12200-20190317,12200 - Enxurradas,Registro,3575,0,0,0,0,0,0,0
RS,Jari,24/01/2019,RS-F-4311130-12300-20190123,12300 - Alagamentos,Registro,3575,0,0,0,0,8,0,27
RS,Jari,21/10/2017,RS-F-4311130-13215-20171019,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,3575,0,12,0,0,60,0,2903
RS,Jari,08/06/2017,RS-F-4311130-13214-20170606,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3575,0,0,0,0,0,0,3575
RS,Jari,08/11/2016,RS-F-4311130-13213-20161031,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,3575,0,0,0,0,32,0,447
RS,Jari,14/10/2015,RS-F-4311130-13214-20151008,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,3575,0,0,0,0,0,0,3575
RS,Jari,11/09/2014,RS-F-4311130-13214-20140902,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,3575,0,1,1,0,15,0,240
RS,Jari,26/11/2010,RS-P-4311130-12100-20101126,12100 - Inundações,Registro,3575,0,0,0,0,0,0,0
RS,Jari,11/01/2010,RS-D-4311130-12100-20100111,12100 - Inundações,Registro,3575,0,0,0,0,0,0,0
RS,Jari,22/11/2009,RS-A-4311130-12100-20091122,12100 - Inundações,Reconhecido,3575,0,0,0,0,0,0,0
RS,Jari,29/10/2009,RS-D-4311130-13213-20091029,13213 - Tempestade Local/Convectiva - Granizo,Registro,3575,0,0,0,0,0,0,0
RS,Jari,17/08/2008,RS-A-4311130-13213-20080817,13213 - Tempestade Local/Convectiva - Granizo,Registro,3575,0,0,0,0,0,0,0
RS,Jari,19/12/2015,RS-F-4311130-13215-00151218,13215 - Tempestade Local/Convectiva - Vendaval,Registro,3575,0,0,0,0,0,0,0
RS,Lagoa Bonita do Sul,01/05/2024,RS-F-4311239-13214-20240430,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2662,0,1,0,0,15,0,2235
RS,Lagoa Bonita do Sul,18/01/2024,RS-F-4311239-13214-20240116,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2662,0,0,0,0,0,0,2251
RS,Lagoa Bonita do Sul,16/10/2015,RS-F-4311239-12200-20151008,12200 - Enxurradas,Reconhecido,2662,0,0,0,0,0,0,1725
RS,Lagoa Bonita do Sul,14/06/2010,RS-P-4311239-12200-20100614,12200 - Enxurradas,Registro,2662,0,0,0,0,0,0,0
RS,Lagoa Bonita do Sul,01/02/2010,RS-D-4311239-13213-20100201,13213 - Tempestade Local/Convectiva - Granizo,Registro,2662,0,0,0,0,0,0,0
RS,Lagoa Bonita do Sul,05/01/2010,RS-A-4311239-12200-20100105,12200 - Enxurradas,Reconhecido,2662,0,0,0,0,0,0,0
RS,Lagoa Bonita do Sul,10/12/2009,RS-C-4311239-12100-20091210,12100 - Inundações,Registro,2662,0,0,0,0,0,0,0
RS,Lagoa Bonita do Sul,27/09/2009,RS-A-4311239-13213-20090927,13213 - Tempestade Local/Convectiva - Granizo,Registro,2662,0,0,0,0,0,0,0
RS,Lagoa Bonita do Sul,15/10/2002,RS-A-4311239-12200-20021015,12200 - Enxurradas,Registro,2662,0,0,0,0,16,0,0
RS,Lagoa Bonita do Sul,20/07/2001,RS-P-4311239-12200-20010720,12200 - Enxurradas,Registro,2662,0,0,0,0,0,0,0
RS,Lagoa dos Três Cantos,04/05/2024,RS-F-4311270-13214-20240502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,1598,0,0,0,0,0,0,1738
RS,Lagoa dos Três Cantos,21/03/2024,RS-F-4311270-13215-20240321,13215 - Tempestade Local/Convectiva - Vendaval,Registro,1598,0,0,0,0,0,0,155
RS,Lagoa dos Três Cantos,24/11/2023,RS-F-4311270-12200-20231118,12200 - Enxurradas,Reconhecido,1598,0,0,0,0,0,0,1738
RS,Lagoa dos Três Cantos,24/04/2019,RS-F-4311270-13213-20190415,13213 - Tempestade Local/Convectiva - Granizo,Registro,1598,0,0,0,0,8,0,448
RS,Lagoa dos Três Cantos,06/10/2014,RS-F-4311270-12200-20140930,12200 - Enxurradas,Reconhecido,1598,0,0,0,0,0,0,814
RS,Lagoa dos Três Cantos,11/07/2014,RS-F-4311270-12200-20140629,12200 - Enxurradas,Reconhecido,1598,0,0,0,0,0,0,814
RS,Lagoa dos Três Cantos,19/09/2012,RS-J-4311270-13215-20120919,13215 - Tempestade Local/Convectiva - Vendaval,Registro,1598,0,0,0,0,0,0,0
RS,Lagoa dos Três Cantos,25/03/2011,RS-A-4311270-12100-20110325,12100 - Inundações,Reconhecido,1598,0,0,0,0,0,0,0
RS,Lagoa dos Três Cantos,07/09/2009,RS-A-4311270-13215-20090907,13215 - Tempestade Local/Convectiva - Vendaval,Registro,1598,0,0,0,48,4,0,0
RS,Lagoa dos Três Cantos,31/10/2002,RS-A-4311270-12200-20021031,12200 - Enxurradas,Registro,1598,0,0,0,0,0,0,0
RS,Lagoa dos Três Cantos,18/01/1994,RS-P-4311270-12200-19940118,12200 - Enxurradas,Registro,1598,0,0,0,0,0,0,0
RS,Lagoa dos Três Cantos,08/12/1993,RS-P-4311270-12200-19931208,12200 - Enxurradas,Registro,1598,0,0,0,0,0,0,0
RS,Lagoa Vermelha,29/04/2025,RS-F-4311304-12300-20250427,12300 - Alagamentos,Registro,27529,0,0,0,0,0,0,0
RS,Lagoa Vermelha,14/05/2024,RS-F-4311304-13214-20240507,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,27529,0,0,0,7,5,0,0
RS,Lagoa Vermelha,04/05/2024,RS-F-4311304-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,27529,0,0,0,7,5,0,27517
RS,Lagoa Vermelha,22/03/2024,RS-F-4311304-13215-20240321,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,27529,0,0,0,0,0,0,27529
RS,Lagoa Vermelha,14/05/2024,RS-F-4311304-13214-20240301,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,27529,0,0,0,0,0,0,0
RS,Lagoa Vermelha,12/12/2023,RS-F-4311304-13214-20231130,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,27529,0,0,0,0,0,0,0
RS,Lagoa Vermelha,18/03/2022,RS-F-4311304-12300-20220303,12300 - Alagamentos,Registro,27529,0,0,0,0,0,0,0
RS,Lagoa Vermelha,02/08/2021,RS-F-4311304-13213-20210727,13213 - Tempestade Local/Convectiva - Granizo,Registro,27529,0,0,0,0,2,0,0
RS,Lagoa Vermelha,05/03/2021,RS-F-4311304-12200-20210301,12200 - Enxurradas,Reconhecido,27529,0,0,0,0,24,0,396
RS,Lagoa Vermelha,02/07/2020,RS-F-4311304-13215-20200630,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,27529,0,0,0,0,38,0,27491
RS,Lagoa Vermelha,01/11/2019,RS-F-4311304-13215-20191031,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,27529,0,0,0,0,130,0,27529
RS,Lagoa Vermelha,18/10/2019,RS-F-4311304-13213-20191017,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,27529,0,0,0,30,232,0,14848
RS,Lagoa Vermelha,03/10/2018,RS-F-4311304-13213-20181003,13213 - Tempestade Local/Convectiva - Granizo,Registro,27529,0,0,0,0,15,0,0
RS,Lagoa Vermelha,02/10/2018,RS-F-4311304-13215-20181001,13215 - Tempestade Local/Convectiva - Vendaval,Registro,27529,0,0,0,28,0,0,372
RS,Lagoa Vermelha,26/03/2018,RS-F-4311304-13215-20180324,13215 - Tempestade Local/Convectiva - Vendaval,Registro,27529,0,0,0,0,0,0,0
RS,Lagoa Vermelha,21/08/2017,RS-F-4311304-13213-20170819,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,27529,0,3,0,2,300,0,7500
RS,Lagoa Vermelha,24/11/2010,RS-P-4311304-13215-20101124,13215 - Tempestade Local/Convectiva - Vendaval,Registro,27529,0,0,0,0,0,0,0
RS,Lagoa Vermelha,15/11/2010,RS-C-4311304-13213-20101115,13213 - Tempestade Local/Convectiva - Granizo,Registro,27529,0,0,0,0,0,0,0
RS,Lagoa Vermelha,20/11/2009,RS-A-4311304-13215-20091120,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,27529,0,0,0,0,376,0,0
RS,Lagoa Vermelha,03/07/2000,RS-P-4311304-12100-20000703,12100 - Inundações,Registro,27529,0,0,0,0,0,0,0
RS,Lagoa Vermelha,06/07/1993,RS-P-4311304-12100-19930706,12100 - Inundações,Registro,27529,0,0,0,0,0,0,0
RS,Lagoa Vermelha,02/06/1992,RS-P-4311304-12100-19920602,12100 - Inundações,Registro,27529,0,0,0,0,0,0,0
RS,Lagoão,25/06/2024,RS-F-4311254-13213-20240623,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,6185,0,1,0,0,64,0,773
RS,Lagoão,02/05/2024,RS-F-4311254-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,6185,0,0,0,0,0,0,6185
RS,Lagoão,22/11/2023,RS-F-4311254-13214-20231117,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,6185,0,0,0,0,0,0,5341
RS,Lagoão,08/09/2023,RS-F-4311254-13214-20230903,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,6185,0,0,0,0,0,0,30
RS,Lagoão,24/06/2022,RS-F-4311254-13213-20220622,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,6185,0,0,0,0,0,0,248
RS,Lagoão,03/05/2022,RS-F-4311254-12200-20220502,12200 - Enxurradas,Registro,6185,0,0,0,0,0,0,6185
RS,Lagoão,04/10/2018,RS-F-4311254-13213-20181003,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,6185,0,0,0,0,0,0,205
RS,Lagoão,05/10/2017,RS-F-4311254-13215-20171001,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,6185,0,0,0,0,12,0,1590
RS,Lagoão,31/05/2017,RS-F-4311254-12200-20170526,12200 - Enxurradas,Reconhecido,6185,0,0,0,0,4,0,1552
RS,Lagoão,26/10/2015,RS-F-4311254-13215-20151014,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,6185,0,0,0,0,15,0,250
RS,Lagoão,29/10/2014,RS-F-4311254-13215-20141019,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,6185,0,0,0,0,10,0,1470
RS,Lagoão,13/12/2013,RS-F-4311254-13215-20131205,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,6185,0,0,0,0,30,0,4470
RS,Lagoão,04/01/2010,RS-A-4311254-12200-20100104,12200 - Enxurradas,Reconhecido,6185,0,0,0,0,0,0,0
RS,Lagoão,26/12/2009,RS-A-4311254-13215-20091226,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,6185,0,0,0,11,30,0,0
RS,Lagoão,02/12/2009,RS-A-4311254-12200-20091202,12200 - Enxurradas,Reconhecido,6185,0,0,0,0,0,0,0
RS,Lagoão,05/11/2008,RS-A-4311254-13213-20081105,13213 - Tempestade Local/Convectiva - Granizo,Registro,6185,0,0,0,0,0,0,0
RS,Lagoão,27/10/2003,RS-P-4311254-12200-20031027,12200 - Enxurradas,Registro,6185,0,0,0,0,0,0,0
RS,Lagoão,20/07/2001,RS-P-4311254-12200-20010720,12200 - Enxurradas,Registro,6185,0,0,0,0,0,0,0
RS,Lajeado,20/06/2024,RS-F-4311403-12100-20240617,12100 - Inundações,Registro,71481,0,0,0,300,500,0,0
RS,Lajeado,13/05/2024,RS-F-4311403-13214-20240512,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,71481,0,0,0,1300,5000,0,65000
RS,Lajeado,04/05/2024,RS-F-4311403-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,71481,10,60,0,1326,5000,50,65000
RS,Lajeado,24/04/2024,RS-F-4311403-12200-20240423,12200 - Enxurradas,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,08/04/2024,RS-F-4311403-12200-20240407,12200 - Enxurradas,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,01/04/2024,RS-F-4311403-13212-20240329,13212 - Tempestade Local/Convectiva - Tempestade de Raios,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,18/01/2024,RS-F-4311403-13212-20240116,13212 - Tempestade Local/Convectiva - Tempestade de Raios,Registro,71481,0,0,0,0,10,0,0
RS,Lajeado,27/11/2023,RS-F-4311403-12100-20231127,12100 - Inundações,Não reconhecido,71481,0,0,0,602,3500,0,63000
RS,Lajeado,17/11/2023,RS-F-4311403-13214-20231116,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,71481,0,0,0,0,10,0,0
RS,Lajeado,23/10/2023,RS-F-4311403-12100-20231017,12100 - Inundações,Registro,71481,0,0,0,20,10,0,0
RS,Lajeado,23/10/2023,RS-F-4311403-12100-20231012,12100 - Inundações,Registro,71481,0,0,0,70,30,0,0
RS,Lajeado,08/10/2023,RS-F-4311403-12100-20231007,12100 - Inundações,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,06/09/2023,RS-F-4311403-12100-20230906,12100 - Inundações,Registro,71481,0,2,0,870,400,8,0
RS,Lajeado,06/09/2023,RS-F-4311403-13214-20230904,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,71481,0,2,0,870,3390,8,0
RS,Lajeado,11/08/2023,RS-F-4311403-12200-20230811,12200 - Enxurradas,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,27/07/2023,RS-F-4311403-11321-20230724,11321 - Deslizamentos,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,17/07/2023,RS-F-4311403-12100-20230712,12100 - Inundações,Registro,71481,1,0,0,135,50,0,0
RS,Lajeado,16/05/2022,RS-F-4311403-12300-20220503,12300 - Alagamentos,Registro,71481,0,0,2,176,70,0,0
RS,Lajeado,16/07/2020,RS-F-4311403-12100-20200707,12100 - Inundações,Reconhecido,71481,0,0,0,320,1500,0,40000
RS,Lajeado,28/06/2017,RS-F-4311403-12100-20170608,12100 - Inundações,Registro,71481,0,0,0,157,97,0,0
RS,Lajeado,22/10/2015,RS-F-4311403-12100-20150920,12100 - Inundações,Registro,71481,0,0,0,13,29,0,0
RS,Lajeado,14/09/2015,RS-F-4306452-12100-20150715,12100 - Inundações,Registro,71481,0,0,0,5,8,0,0
RS,Lajeado,21/07/2011,RS-A-4311403-12100-20110721,12100 - Inundações,Reconhecido,71481,0,0,0,0,368,0,0
RS,Lajeado,13/04/2011,RS-A-4311403-12200-20110413,12200 - Enxurradas,Reconhecido,71481,0,0,0,0,0,0,0
RS,Lajeado,12/08/2009,RS-A-4311403-12100-20090812,12100 - Inundações,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,25/10/2008,RS-A-4311403-12200-20081025,12200 - Enxurradas,Registro,71481,0,0,0,320,32,0,0
RS,Lajeado,21/02/2003,RS-A-4311403-12100-20030221,12100 - Inundações,Reconhecido,71481,0,0,0,0,0,0,0
RS,Lajeado,12/06/2002,RS-A-4311403-12100-20020612,12100 - Inundações,Registro,71481,0,0,0,569,970,0,0
RS,Lajeado,20/07/2001,RS-P-4311403-12200-20010720,12200 - Enxurradas,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,22/12/1993,RS-P-4311403-12200-19931222,12200 - Enxurradas,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,07/06/1990,RS-R-4311403-12100-19900607,12100 - Inundações,Registro,71481,0,0,0,0,0,0,78
RS,Lajeado,21/09/1989,RS-P-4311403-12100-19890921,12100 - Inundações,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,26/09/1988,RS-J-4311403-12100-19880926,12100 - Inundações,Registro,71481,0,0,0,200,0,0,0
RS,Lajeado,15/06/1983,RS-P-4311403-12200-19830615,12200 - Enxurradas,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,01/07/1977,RS-P-4311403-13213-19770701,13213 - Tempestade Local/Convectiva - Granizo,Registro,71481,0,0,0,0,0,0,0
RS,Lajeado,22/07/1970,RS-O-4311403-12100-19700722,12100 - Inundações,Registro,71481,0,0,0,0,0,0,0
