row ID,UF,Município,Registro,Protocolo,COBRADE,Status,População,DH_Mortos,DH_Feridos,DH_Enfermos,DH_Desabrigados,DH_Desalojados,DH_Desaparecidos,DH_Outros Afetados,COBRADE_COD
Row38939,RS,Sananduva,06/07/1993,RS-P-4316600-12100-19930706,12100 - Inundaçíµes,Registro,15373,0,0,0,0,0,0,0,12100
Row39207,RS,Sananduva,02/06/1992,RS-P-4316600-12100-19920602,12100 - Inundaçíµes,Registro,15373,0,0,0,0,0,0,0,12100
Row40182,RS,Sananduva,15/06/1990,RS-P-4316600-12200-19900615,12200 - Enxurradas,Registro,15373,0,0,0,0,0,0,0,12200
Row42404,RS,Sananduva,15/06/1983,RS-P-4316600-12200-19830615,12200 - Enxurradas,Registro,15373,0,0,0,0,0,0,0,12200
Row1560,RS,Sant`Ana do Livramento,23/05/2024,RS-F-4317103-13214-20240522,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,82513,0,0,0,0,0,0,8703,13214
Row7280,RS,Sant`Ana do Livramento,21/07/2022,RS-F-4317103-13214-20220716,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Nío reconhecido,82513,0,0,0,0,0,0,8050,13214
Row7645,RS,Sant`Ana do Livramento,02/06/2022,RS-F-4317103-12200-20220526,12200 - Enxurradas,Reconhecido,82513,0,0,0,0,0,0,1000,12200
Row8654,RS,Sant`Ana do Livramento,25/01/2022,RS-F-4317103-13215-20220121,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,82513,0,0,0,0,0,0,560,13215
Row10392,RS,Sant`Ana do Livramento,15/09/2021,RS-F-4317103-13213-20210907,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,82513,0,0,0,0,0,0,600,13213
Row13180,RS,Sant`Ana do Livramento,31/10/2019,RS-F-4317103-13214-20191031,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,82513,0,0,0,0,5,0,18728,13214
Row14309,RS,Sant`Ana do Livramento,18/01/2019,RS-F-4317103-13214-20190117,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,82513,0,0,0,5,0,0,29481,13214
Row15021,RS,Sant`Ana do Livramento,05/05/2018,RS-F-4317103-13214-20180502,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,82513,0,0,0,64,30,0,12646,13214
Row16161,RS,Sant`Ana do Livramento,19/10/2017,RS-F-4317103-13213-20171019,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,82513,0,0,0,0,210,0,2696,13213
Row16974,RS,Sant`Ana do Livramento,11/04/2017,RS-F-4317103-12200-20170410,12200 - Enxurradas,Reconhecido,82513,0,0,0,7,34,0,1300,12200
Row17715,RS,Sant`Ana do Livramento,05/05/2016,RS-F-4317103-13214-20160428,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,82513,0,0,0,0,20,0,70,13214
Row18153,RS,Sant`Ana do Livramento,22/12/2015,RS-F-4317103-13214-20151222,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Nío reconhecido,82513,0,0,0,0,50,0,100,13214
Row18502,RS,Sant`Ana do Livramento,20/10/2015,RS-F-4317103-13214-20151015,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,82513,0,0,0,0,22,0,0,13214
Row19221,RS,Sant`Ana do Livramento,29/12/2014,RS-F-4317103-13215-20141220,13215 - Tempestade Local/Convectiva - Vendaval,Nío reconhecido,82513,0,27,12,50,1032,0,0,13215
Row25923,RS,Sant`Ana do Livramento,19/01/2010,RS-D-4317103-12200-20100119,12200 - Enxurradas,Registro,82513,0,0,0,0,0,0,0,12200
Row26556,RS,Sant`Ana do Livramento,24/11/2009,RS-A-4317103-12200-20091124,12200 - Enxurradas,Reconhecido,82513,0,0,0,4,0,0,0,12200
Row1313,RS,Santa Bárbara do Sul,02/10/2024,RS-F-4316709-13215-20241001,13215 - Tempestade Local/Convectiva - Vendaval,Registro,8829,0,0,0,5,0,0,800,13215
Row1557,RS,Santa Bárbara do Sul,28/05/2024,RS-F-4316709-13214-20240523,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,8829,0,0,0,0,0,0,8829,13214
Row3861,RS,Santa Bárbara do Sul,23/10/2023,RS-F-4316709-13214-20231017,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,8829,0,0,0,0,0,0,12,13214
Row11676,RS,Santa Bárbara do Sul,14/07/2020,RS-F-4316709-13214-20200711,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,8829,0,0,0,0,3,0,0,13214
Row14947,RS,Santa Bárbara do Sul,13/06/2018,RS-F-4316709-13213-20180612,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,8829,0,0,0,0,20,0,2100,13213
Row16462,RS,Santa Bárbara do Sul,14/06/2017,RS-F-4316709-12200-20170607,12200 - Enxurradas,Reconhecido,8829,0,0,0,0,0,0,1844,12200
Row21875,RS,Santa Bárbara do Sul,18/09/2012,RS-F-4316709-12200-20120918,12200 - Enxurradas,Reconhecido,8829,0,2,0,0,80,0,0,12200
Row21901,RS,Santa Bárbara do Sul,29/07/2012,RS-A-4316709-13215-20120729,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,8829,0,0,0,0,61,0,0,13215
Row29867,RS,Santa Bárbara do Sul,01/11/2007,RS-A-4316709-13213-20071101,13213 - Tempestade Local/Convectiva - Granizo,Registro,8829,0,0,0,0,0,0,0,13213
Row34837,RS,Santa Bárbara do Sul,20/11/2002,RS-A-4316709-13215-20021120,13215 - Tempestade Local/Convectiva - Vendaval,Registro,8829,0,0,0,212,0,0,0,13215
Row38781,RS,Santa Bárbara do Sul,18/01/1994,RS-P-4316709-12200-19940118,12200 - Enxurradas,Registro,8829,0,0,0,0,0,0,0,12200
Row38826,RS,Santa Bárbara do Sul,08/12/1993,RS-P-4316709-12200-19931208,12200 - Enxurradas,Registro,8829,0,0,0,0,0,0,0,12200
Row39208,RS,Santa Bárbara do Sul,02/06/1992,RS-P-4316709-12100-19920602,12100 - Inundaçíµes,Registro,8829,0,0,0,0,0,0,0,12100
Row41877,RS,Santa Bárbara do Sul,10/05/1984,RS-P-4316709-12200-19840510,12200 - Enxurradas,Registro,8829,0,0,0,0,0,0,0,12200
Row43785,RS,Santa Bárbara do Sul,15/09/1972,RS-P-4316709-12100-19720915,12100 - Inundaçíµes,Registro,8829,0,0,0,0,0,0,0,12100
Row18458,RS,Santa Cecília do Sul,27/10/2015,RS-F-4316733-13215-20151020,13215 - Tempestade Local/Convectiva - Vendaval,Registro,1655,0,0,0,0,0,0,0,13215
Row23572,RS,Santa Cecília do Sul,26/03/2011,RS-A-4316733-12200-20110326,12200 - Enxurradas,Reconhecido,1655,0,2,0,0,0,0,0,12200
Row30318,RS,Santa Cecília do Sul,05/02/2007,RS-A-4316733-13213-20070205,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,1655,0,2,0,0,0,0,0,13213
Row31655,RS,Santa Cecília do Sul,30/08/2005,RS-P-4316733-13213-20050830,13213 - Tempestade Local/Convectiva - Granizo,Reconhecido,1655,0,0,0,0,0,0,0,13213
Row2024,RS,Santa Clara do Sul,30/04/2024,RS-F-4316758-13214-20240430,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,5692,0,1,0,0,60,0,0,13214
Row19305,RS,Santa Clara do Sul,12/11/2014,RS-F-4316758-13215-20141030,13215 - Tempestade Local/Convectiva - Vendaval,Registro,5692,0,0,0,0,0,0,0,13215
Row19576,RS,Santa Clara do Sul,22/07/2014,RS-F-4316758-12200-20140628,12200 - Enxurradas,Reconhecido,5692,0,0,0,0,0,0,500,12200
Row23477,RS,Santa Clara do Sul,14/04/2011,RS-A-4316758-12200-20110414,12200 - Enxurradas,Reconhecido,5692,0,0,0,0,5,0,0,12200
Row26086,RS,Santa Clara do Sul,05/01/2010,RS-A-4316758-12200-20100105,12200 - Enxurradas,Reconhecido,5692,0,0,0,0,0,0,0,12200
Row35704,RS,Santa Clara do Sul,20/07/2001,RS-P-4316758-12200-20010720,12200 - Enxurradas,Registro,5692,0,0,0,0,0,0,0,12200
Row1652,RS,Santa Cruz do Sul,06/05/2024,RS-F-4316808-12300-20240506,12300 - Alagamentos,Reconhecido,118287,1,5,20,272,11603,3,6961,12300
Row5782,RS,Santa Cruz do Sul,23/02/2023,RS-F-4316808-13215-20230128,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,4,0,15,13215
Row5800,RS,Santa Cruz do Sul,23/02/2023,RS-F-4316808-13215-20230126,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,25,13215
Row5867,RS,Santa Cruz do Sul,25/01/2023,RS-F-4316808-13215-20230121,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,40,13215
Row6535,RS,Santa Cruz do Sul,10/01/2023,RS-F-4316808-13213-20221204,13213 - Tempestade Local/Convectiva - Granizo,Registro,118287,0,0,0,0,0,0,0,13213
Row7153,RS,Santa Cruz do Sul,10/01/2023,RS-F-4316808-13215-20220909,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,0,13215
Row9386,RS,Santa Cruz do Sul,03/01/2022,RS-F-4316808-13215-20220102,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,0,13215
Row9751,RS,Santa Cruz do Sul,30/12/2021,RS-F-4316808-13215-20211221,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,20,13215
Row10384,RS,Santa Cruz do Sul,18/10/2021,RS-F-4316808-12100-20210907,12100 - Inundaçíµes,Registro,118287,0,0,0,0,0,0,0,12100
Row10401,RS,Santa Cruz do Sul,18/10/2021,RS-F-4316808-12100-20210825,12100 - Inundaçíµes,Registro,118287,0,0,0,0,0,0,0,12100
Row10449,RS,Santa Cruz do Sul,14/07/2021,RS-F-4316808-12300-20210626,12300 - Alagamentos,Registro,118287,0,0,0,0,0,0,0,12300
Row10524,RS,Santa Cruz do Sul,14/07/2021,RS-F-4316808-13212-20210605,13212 - Tempestade Local/Convectiva - Tempestade de Raios,Registro,118287,0,0,0,0,0,0,14052,13212
Row10542,RS,Santa Cruz do Sul,14/07/2021,RS-F-4316808-12300-20210529,12300 - Alagamentos,Registro,118287,0,0,0,0,0,0,0,12300
Row10932,RS,Santa Cruz do Sul,14/07/2021,RS-F-4316808-13214-20210223,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row11079,RS,Santa Cruz do Sul,13/04/2021,RS-F-4316808-13214-20210212,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row11158,RS,Santa Cruz do Sul,03/02/2021,RS-F-4316808-13214-20210128,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,118287,0,0,0,0,0,0,4299,13214
Row11232,RS,Santa Cruz do Sul,21/01/2021,RS-F-4316808-13215-20210116,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,55,13215
Row11358,RS,Santa Cruz do Sul,21/12/2020,RS-F-4316808-13213-20201211,13213 - Tempestade Local/Convectiva - Granizo,Registro,118287,0,0,0,0,0,0,0,13213
Row11698,RS,Santa Cruz do Sul,25/07/2020,RS-F-4316808-12100-20200708,12100 - Inundaçíµes,Registro,118287,0,0,0,22,0,0,1928,12100
Row13212,RS,Santa Cruz do Sul,08/11/2019,RS-F-4316808-13215-20191029,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,35680,13215
Row13360,RS,Santa Cruz do Sul,02/08/2019,RS-F-4316808-13214-20190723,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row13390,RS,Santa Cruz do Sul,19/07/2019,RS-F-4316808-13215-20190625,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,9,13215
Row13507,RS,Santa Cruz do Sul,19/07/2019,RS-F-4316808-13214-20190521,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row14191,RS,Santa Cruz do Sul,01/03/2019,RS-F-4316808-13215-20190211,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,10872,13215
Row14245,RS,Santa Cruz do Sul,11/02/2019,RS-F-4316808-13215-20190201,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,1,0,0,0,0,11000,13215
Row14565,RS,Santa Cruz do Sul,04/01/2019,RS-F-4316808-13215-20181117,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,8,0,15150,13215
Row14644,RS,Santa Cruz do Sul,12/11/2018,RS-F-4316808-13213-20181030,13213 - Tempestade Local/Convectiva - Granizo,Registro,118287,0,0,0,0,0,0,30118,13213
Row14789,RS,Santa Cruz do Sul,09/10/2018,RS-F-4316808-13213-20181002,13213 - Tempestade Local/Convectiva - Granizo,Registro,118287,0,0,0,0,0,0,104,13213
Row14807,RS,Santa Cruz do Sul,09/10/2018,RS-F-4316808-13214-20181001,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,4,0,150,13214
Row14830,RS,Santa Cruz do Sul,08/10/2018,RS-F-4316808-13214-20180924,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,30644,13214
Row15877,RS,Santa Cruz do Sul,20/12/2017,RS-F-4316808-13215-20171217,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,104,13215
Row16178,RS,Santa Cruz do Sul,20/10/2017,RS-F-4316808-13214-20171010,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,1,0,209,13214
Row16223,RS,Santa Cruz do Sul,10/10/2017,RS-F-4316808-13215-20171001,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,118287,0,0,0,0,0,0,1348,13215
Row16277,RS,Santa Cruz do Sul,18/09/2017,RS-F-4316808-13214-20170916,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,2,0,228,13214
Row16331,RS,Santa Cruz do Sul,09/08/2017,RS-F-4316808-13215-20170808,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,0,13215
Row16445,RS,Santa Cruz do Sul,22/06/2017,RS-F-4316808-13214-20170608,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,118287,0,0,0,0,5,0,1520,13214
Row16801,RS,Santa Cruz do Sul,13/06/2017,RS-F-4316808-13214-20170525,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,3,0,0,13214
Row16855,RS,Santa Cruz do Sul,06/06/2017,RS-F-4316808-13215-20170519,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,0,13215
Row17091,RS,Santa Cruz do Sul,14/03/2017,RS-F-4316808-13214-20170312,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row17368,RS,Santa Cruz do Sul,02/01/2017,RS-F-4316808-13215-20161230,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,0,13215
Row17523,RS,Santa Cruz do Sul,26/10/2016,RS-F-4316808-13214-20161019,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,1,0,0,0,0,916,0,13214
Row17640,RS,Santa Cruz do Sul,29/07/2016,RS-F-4316808-13213-20160714,13213 - Tempestade Local/Convectiva - Granizo,Registro,118287,0,0,0,0,0,0,0,13213
Row17657,RS,Santa Cruz do Sul,26/07/2016,RS-F-4316808-13214-20160710,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row17812,RS,Santa Cruz do Sul,26/07/2016,RS-F-4316808-13214-20160302,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row17837,RS,Santa Cruz do Sul,22/04/2016,RS-F-4316808-13214-20160226,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row17858,RS,Santa Cruz do Sul,01/04/2016,RS-F-4316808-13215-20160217,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,20,0,0,13215
Row17885,RS,Santa Cruz do Sul,31/03/2016,RS-F-4316808-13214-20160130,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row17886,RS,Santa Cruz do Sul,31/03/2016,RS-F-4316808-13215-20160130,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,0,13215
Row18135,RS,Santa Cruz do Sul,29/12/2015,RS-F-4316808-13214-20151224,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row18503,RS,Santa Cruz do Sul,25/10/2015,RS-F-4316808-13214-20151014,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Nío reconhecido,118287,0,0,0,8,84,0,0,13214
Row18660,RS,Santa Cruz do Sul,18/09/2015,RS-F-4316808-13213-20150917,13213 - Tempestade Local/Convectiva - Granizo,Registro,118287,0,0,0,0,0,0,0,13213
Row18744,RS,Santa Cruz do Sul,29/07/2015,RS-F-4316808-13214-20150719,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Nío reconhecido,118287,0,0,0,0,7,0,0,13214
Row18901,RS,Santa Cruz do Sul,23/06/2015,RS-F-4316808-13214-20150617,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,0,0,0,13214
Row19159,RS,Santa Cruz do Sul,12/01/2015,RS-F-4316808-13214-20150109,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,1,0,0,0,0,0,0,13214
Row19217,RS,Santa Cruz do Sul,30/12/2014,RS-F-4316808-13215-20141220,13215 - Tempestade Local/Convectiva - Vendaval,Nío reconhecido,118287,0,0,0,0,32,0,0,13215
Row19348,RS,Santa Cruz do Sul,21/10/2014,RS-F-4316808-13214-20141016,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,118287,0,0,0,0,5,0,0,13214
Row19450,RS,Santa Cruz do Sul,08/09/2014,RS-F-4316808-13213-20140830,13213 - Tempestade Local/Convectiva - Granizo,Nío reconhecido,118287,0,0,0,0,0,0,0,13213
Row19473,RS,Santa Cruz do Sul,30/07/2014,RS-F-4316808-12200-20140723,12200 - Enxurradas,Registro,118287,0,0,0,0,1,0,0,12200
Row19501,RS,Santa Cruz do Sul,08/07/2014,RS-F-4316808-12200-20140630,12200 - Enxurradas,Reconhecido,118287,0,0,2,1988,8,0,0,12200
Row20208,RS,Santa Cruz do Sul,14/02/2014,RS-F-4316808-13215-20140210,13215 - Tempestade Local/Convectiva - Vendaval,Registro,118287,0,0,0,0,0,0,0,13215
Row20552,RS,Santa Cruz do Sul,21/11/2013,RS-F-4316808-13213-20131111,13213 - Tempestade Local/Convectiva - Granizo,Nío reconhecido,118287,0,0,2,48,65,0,15000,13213
Row23459,RS,Santa Cruz do Sul,22/04/2011,RS-A-4316808-12200-20110422,12200 - Enxurradas,Reconhecido,118287,0,0,0,32,322,0,0,12200
Row25085,RS,Santa Cruz do Sul,07/07/2010,RS-C-4316808-12100-20100707,12100 - Inundaçíµes,Registro,118287,0,0,0,0,0,0,0,12100
Row26087,RS,Santa Cruz do Sul,05/01/2010,RS-A-4316808-12100-20100105,12100 - Inundaçíµes,Reconhecido,118287,0,0,0,440,93,0,0,12100
Row26379,RS,Santa Cruz do Sul,07/12/2009,RS-A-4316808-12100-20091207,12100 - Inundaçíµes,Reconhecido,118287,0,0,0,96,69,0,3,12100
Row26972,RS,Santa Cruz do Sul,27/09/2009,RS-N-4316808-13213-20090927,13213 - Tempestade Local/Convectiva - Granizo,Registro,118287,0,0,0,0,0,0,0,13213
Row28175,RS,Santa Cruz do Sul,10/02/2009,RS-D-4316808-12100-20090210,12100 - Inundaçíµes,Registro,118287,0,0,0,0,0,0,0,12100
Row29998,RS,Santa Cruz do Sul,21/09/2007,RS-A-4316808-12200-20070921,12200 - Enxurradas,Registro,118287,0,0,0,6,181,0,0,12200
Row39080,RS,Santa Cruz do Sul,18/02/1993,RS-P-4316808-12100-19930218,12100 - Inundaçíµes,Registro,118287,0,0,0,0,0,0,0,12100
Row41875,RS,Santa Cruz do Sul,10/05/1984,RS-P-4316808-12200-19840510,12200 - Enxurradas,Registro,118287,0,0,0,0,0,0,0,12200
Row1945,RS,Santa Margarida do Sul,03/05/2024,RS-F-4316972-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2352,0,0,0,0,0,0,2352,13214
Row2434,RS,Santa Margarida do Sul,27/03/2024,RS-F-4316972-13215-20240321,13215 - Tempestade Local/Convectiva - Vendaval,Nío reconhecido,2352,0,0,0,0,112,0,1500,13215
Row10800,RS,Santa Margarida do Sul,22/03/2021,RS-F-4316972-13215-20210316,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,2352,0,0,0,0,0,0,2040,13215
Row14269,RS,Santa Margarida do Sul,29/01/2019,RS-F-4316972-12100-20190124,12100 - Inundaçíµes,Reconhecido,2352,0,0,0,0,0,0,726,12100
Row18152,RS,Santa Margarida do Sul,04/01/2016,RS-F-4316972-13214-20151222,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,2352,0,0,0,0,0,0,1000,13214
Row25939,RS,Santa Margarida do Sul,19/01/2010,RS-D-4316972-12100-20100119,12100 - Inundaçíµes,Registro,2352,0,0,0,0,0,0,0,12100
Row26554,RS,Santa Margarida do Sul,24/11/2009,RS-A-4316972-12100-20091124,12100 - Inundaçíµes,Reconhecido,2352,0,0,0,0,0,0,0,12100
Row1924,RS,Santa Maria,02/05/2024,RS-F-4316907-13214-20240501,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,261027,5,2,0,120,2000,0,269000,13214
Row2422,RS,Santa Maria,21/03/2024,RS-F-4316907-13214-20240321,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Registro,261027,0,2,0,0,0,0,271728,13214
Row2960,RS,Santa Maria,17/01/2024,RS-F-4316907-13214-20240116,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,261027,0,1,0,0,6,0,271728,13214
Row3135,RS,Santa Maria,26/12/2023,RS-F-4316907-13215-20231222,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,0,0,0,0,0,0,13215
Row3579,RS,Santa Maria,13/11/2023,RS-F-4316907-13215-20231111,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,0,0,0,0,0,0,13215
Row4387,RS,Santa Maria,15/09/2023,RS-F-4316907-12300-20230912,12300 - Alagamentos,Registro,261027,0,0,0,10,70,0,0,12300
Row4455,RS,Santa Maria,05/09/2023,RS-F-4316907-12300-20230904,12300 - Alagamentos,Reconhecido,261027,0,0,0,0,0,0,0,12300
Row4771,RS,Santa Maria,14/07/2023,RS-F-4316907-12300-20230712,12300 - Alagamentos,Registro,261027,0,0,0,0,0,0,0,12300
Row5653,RS,Santa Maria,17/02/2023,RS-F-4316907-12300-20230214,12300 - Alagamentos,Registro,261027,0,0,0,0,0,0,0,12300
Row7289,RS,Santa Maria,11/07/2022,RS-F-4316907-13215-20220711,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,0,0,0,0,0,3,13215
Row7291,RS,Santa Maria,11/07/2022,RS-F-4316907-12300-20220708,12300 - Alagamentos,Registro,261027,0,0,0,0,0,0,12,12300
Row7957,RS,Santa Maria,02/05/2022,RS-F-4316907-12300-20220428,12300 - Alagamentos,Registro,261027,0,1,0,0,0,0,0,12300
Row7961,RS,Santa Maria,29/04/2022,RS-F-4316907-13215-20220427,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,0,0,0,0,0,12,13215
Row8337,RS,Santa Maria,01/03/2022,RS-F-4316907-13215-20220227,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,4,0,0,0,0,700,13215
Row9813,RS,Santa Maria,20/12/2021,RS-F-4316907-12300-20211213,12300 - Alagamentos,Registro,261027,0,0,0,0,0,0,156,12300
Row10350,RS,Santa Maria,24/09/2021,RS-F-4316907-11321-20210914,11321 - Deslizamentos,Registro,261027,0,0,0,0,0,0,0,11321
Row10381,RS,Santa Maria,16/09/2021,RS-F-4316907-13215-20210908,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,0,0,0,44,0,584,13215
Row10387,RS,Santa Maria,24/09/2021,RS-F-4316907-12300-20210907,12300 - Alagamentos,Registro,261027,0,0,0,0,62,0,158,12300
Row10400,RS,Santa Maria,01/09/2021,RS-F-4316907-12300-20210825,12300 - Alagamentos,Registro,261027,0,0,0,0,0,0,54,12300
Row16150,RS,Santa Maria,20/10/2017,RS-F-4316907-13215-20171019,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,261027,0,0,0,0,4800,0,255200,13215
Row16856,RS,Santa Maria,23/05/2017,RS-F-4316907-13215-20170518,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,0,0,0,16,0,15000,13215
Row17092,RS,Santa Maria,20/04/2017,RS-F-4316907-12300-20170312,12300 - Alagamentos,Registro,261027,0,0,0,0,40,0,0,12300
Row18486,RS,Santa Maria,22/10/2015,RS-F-4316907-13215-20151015,13215 - Tempestade Local/Convectiva - Vendaval,Reconhecido,261027,0,0,0,0,229,0,50000,13215
Row18598,RS,Santa Maria,16/10/2015,RS-F-4316907-13214-20151008,13214 - Tempestade Local/Convectiva - Chuvas Intensas,Reconhecido,261027,0,0,0,8,200,0,5523,13214
Row24758,RS,Santa Maria,02/12/2010,RS-C-4316907-13213-20101202,13213 - Tempestade Local/Convectiva - Granizo,Registro,261027,0,0,0,0,0,0,0,13213
Row25045,RS,Santa Maria,12/08/2010,RS-C-4316907-13215-20100812,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,0,0,0,0,0,0,13215
Row26172,RS,Santa Maria,02/01/2010,RS-A-4316907-12200-20100102,12200 - Enxurradas,Reconhecido,261027,0,0,0,185,0,0,0,12200
Row26597,RS,Santa Maria,21/11/2009,RS-A-4316907-12100-20091121,12100 - Inundaçíµes,Reconhecido,261027,0,0,0,0,228,0,0,12100
Row27133,RS,Santa Maria,07/09/2009,RS-A-4316907-13213-20090907,13213 - Tempestade Local/Convectiva - Granizo,Registro,261027,0,0,0,0,108,0,0,13213
Row28397,RS,Santa Maria,08/01/2009,RS-A-4316907-13215-20090108,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,0,0,0,13,0,0,13215
Row28398,RS,Santa Maria,08/01/2009,RS-A-4316907-13213-20090108,13213 - Tempestade Local/Convectiva - Granizo,Registro,261027,0,0,0,0,108,0,0,13213
Row34977,RS,Santa Maria,11/09/2002,RS-A-4316907-13215-20020911,13215 - Tempestade Local/Convectiva - Vendaval,Registro,261027,0,0,0,190,500,0,0,13215
Row38620,RS,Santa Maria,30/05/1994,RS-P-4316907-12200-19940530,12200 - Enxurradas,Registro,261027,0,0,0,0,0,0,0,12200
Row40969,RS,Santa Maria,26/09/1988,RS-J-4316907-12100-19880926,12100 - Inundaçíµes,Registro,261027,0,0,0,40,0,0,0,12100
Row41876,RS,Santa Maria,10/05/1984,RS-P-4316907-12200-19840510,12200 - Enxurradas,Registro,261027,0,0,0,0,0,0,0,12200
Row43636,RS,Santa Maria,22/07/1977,RS-O-4316907-12100-19770722,12100 - Inundaçíµes,Registro,261027,0,0,0,0,0,0,0,12100
