CD_MUN_2,area_risco_km2,NM_MUN_2,SIGLA_UF,CD_MUN,area_municipio_km2,perc_area_em_risco
1701903,2782.89873280672,Araguacema,TO,1701903,2782.8987328066983,100.00000000000078
1702000,5169.2054995658655,Araguaçu,TO,1702000,5169.205499565917,99.999999999999
1702109,4022.414597569613,Araguaína,TO,1702109,4022.414597569617,99.9999999999999
1702158,838.6184603615017,Araguanã,TO,1702158,838.618460361488,100.00000000000162
1702208,2647.1795320979877,Araguatins,TO,1702208,2647.1795320980027,99.99999999999943
1702307,1564.0003027642324,Arapoema,TO,1702307,1564.0003027642235,100.00000000000058
1702406,5843.999749973572,Arraias,TO,1702406,5843.999749973558,100.00000000000024
1702554,390.98823061343376,Augustinópolis,TO,1702554,390.9882306134337,100.00000000000003
1702703,702.0122177470223,Aurora do Tocantins,TO,1702703,702.0122177470174,100.00000000000068
1702901,154.4458562738253,Axixá do Tocantins,TO,1702901,154.4458562738278,99.99999999999841
1703008,1800.504679716591,Babaçulândia,TO,1703008,1800.5046797165876,100.0000000000002
1703057,1547.118375107996,Bandeirantes do Tocantins,TO,1703057,1547.1183751079923,100.00000000000024
1703073,1112.7052268405391,Barra do Ouro,TO,1703073,1112.7052268405407,99.99999999999986
1703107,700.576166034965,Barrolândia,TO,1703107,700.5761660349674,99.99999999999966
1703206,927.5626665762626,Bernardo Sayão,TO,1703206,927.5626665762667,99.99999999999956
1703305,1334.385540183486,Bom Jesus do Tocantins,TO,1703305,1334.3855401834803,100.00000000000043
1703602,648.9035878082833,Brasilândia do Tocantins,TO,1703602,648.9035878082797,100.00000000000055
1703701,1729.945241182589,Brejinho de Nazaré,TO,1703701,1729.9452411825966,99.99999999999956
1703800,254.05214097233878,Buriti do Tocantins,TO,1703800,254.05214097233772,100.00000000000043
1703826,353.55596735867545,Cachoeirinha,TO,1703826,353.555967358675,100.00000000000013
1703842,3259.60969517066,Campos Lindos,TO,1703842,3259.6096951706604,99.99999999999999
1703867,1130.095559953573,Cariri do Tocantins,TO,1703867,1130.0955599535753,99.9999999999998
1703883,340.98743012038807,Carmolândia,TO,1703883,340.9874301203879,100.00000000000004
1703891,191.39097776815413,Carrasco Bonito,TO,1703891,191.39097776815365,100.00000000000024
1703909,1684.3359195612077,Caseara,TO,1703909,1684.3359195612088,99.99999999999993
1704105,1965.6970841675616,Centenário,TO,1704105,1965.6970841675625,99.99999999999996
1704600,660.8226022979428,Chapada de Areia,TO,1704600,660.8226022979393,100.00000000000054
1705102,1649.9796962636233,Chapada da Natividade,TO,1705102,1649.9796962636171,100.00000000000038
1705508,846.2765557837338,Colinas do Tocantins,TO,1705508,846.2765557837245,100.00000000000111
1705557,210.4988869654112,Combinado,TO,1705557,210.4988869654115,99.99999999999987
1705607,2547.264335903988,Conceição do Tocantins,TO,1705607,2547.264335903975,100.00000000000051
1706001,1589.7588597343035,Couto Magalhães,TO,1706001,1589.758859734294,100.0000000000006
1706100,1856.7799454704002,Cristalândia,TO,1706100,1856.7799454704184,99.99999999999902
1706258,987.294527200001,Crixás do Tocantins,TO,1706258,987.2945271999897,100.00000000000114
1706506,1651.4158580241499,Darcinópolis,TO,1706506,1651.4158580241426,100.00000000000044
1707009,3343.4381259973434,Dianópolis,TO,1707009,3343.4381259973725,99.99999999999913
1707108,2365.875328103299,Divinópolis do Tocantins,TO,1707108,2365.8753281033087,99.9999999999996
1707207,3761.277699246894,Dois Irmãos do Tocantins,TO,1707207,3761.277699246884,100.00000000000027
1707306,3431.375938159871,Dueré,TO,1707306,3431.3759381598916,99.9999999999994
1707405,508.4688812881146,Esperantina,TO,1707405,508.4688812881151,99.9999999999999
1707553,381.85277759749505,Fátima,TO,1707553,381.8527775974962,99.9999999999997
1707652,1942.0235830839372,Figueirópolis,TO,1707652,1942.0235830839054,100.00000000000165
1707702,2002.8231653722717,Filadélfia,TO,1707702,2002.823165372281,99.99999999999953
1708205,13462.19005550529,Formoso do Araguaia,TO,1708205,13462.190055505336,99.99999999999967
1708254,627.2407550180646,Tabocão,TO,1708254,627.2407550180649,99.99999999999997
1708304,1803.927598453302,Goianorte,TO,1708304,1803.9275984532894,100.00000000000068
1709005,6455.855174867183,Goiatins,TO,1709005,6455.855174867155,100.00000000000044
1709302,2116.566218759088,Guaraí,TO,1709302,2116.566218759088,100.0
1709500,1851.2575273949694,Gurupi,TO,1709500,1851.2575273949815,99.99999999999935
1709807,824.9478999958106,Ipueiras,TO,1709807,824.9478999958138,99.99999999999962
1710508,3065.527944682414,Itacajá,TO,1710508,3065.527944682429,99.99999999999952
1710706,734.7100442109368,Itaguatins,TO,1710706,734.7100442109399,99.99999999999957
1710904,1253.0096169320268,Itapiratins,TO,1710904,1253.0096169320284,99.99999999999987
1711100,973.8037848033931,Itaporã do Tocantins,TO,1711100,973.8037848033871,100.00000000000063
1711506,2176.2635124347094,Jaú do Tocantins,TO,1711506,2176.2635124347116,99.9999999999999
1711803,485.18885350776674,Juarina,TO,1711803,485.1888535077692,99.9999999999995
1711902,10586.31856857333,Lagoa da Confusão,TO,1711902,10586.31856857338,99.99999999999952
1711951,923.4173435786894,Lagoa do Tocantins,TO,1711951,923.4173435786885,100.00000000000009
1712009,319.8350184529021,Lajeado,TO,1712009,319.8350184529052,99.99999999999902
1712157,471.9355313200298,Lavandeira,TO,1712157,471.93553490972045,99.99999923936844
1712405,5759.163510067363,Lizarda,TO,1712405,5759.163510067379,99.99999999999972
1712454,283.16625243796136,Luzinópolis,TO,1712454,283.166252437959,100.00000000000084
1712504,2095.3336110092278,Marianópolis do Tocantins,TO,1712504,2095.3336110092255,100.00000000000011
1712702,9669.23168465326,Mateiros,TO,1712702,9669.231810740064,99.99999869599976
1712801,740.891436936261,Maurilândia do Tocantins,TO,1712801,740.8914369362599,100.00000000000016
1713205,2675.526902060147,Miracema do Tocantins,TO,1713205,2675.5269020601513,99.99999999999984
1713304,1037.6577074902223,Miranorte,TO,1713304,1037.6577074902277,99.99999999999947
1713601,3620.284176540782,Monte do Carmo,TO,1713601,3620.2841765408,99.9999999999995
1713700,1076.8041755326494,Monte Santo do Tocantins,TO,1713700,1076.8041755326576,99.99999999999925
1713809,747.95449770786,Palmeiras do Tocantins,TO,1713809,747.9544977078674,99.999999999999
1713957,1199.27410842472,Muricilândia,TO,1713957,1199.2741084247186,100.00000000000011
1714203,3260.887545185034,Natividade,TO,1714203,3260.8875451849976,100.00000000000111
1714302,398.3161294150314,Nazaré,TO,1714302,398.3161294150334,99.9999999999995
1714880,1575.3464270558823,Nova Olinda,TO,1714880,1575.3464270558725,100.00000000000063
1715002,516.718572207704,Nova Rosalândia,TO,1715002,516.7185722077062,99.99999999999957
1715101,2695.701815159323,Novo Acordo,TO,1715101,2695.7018151593184,100.00000000000017
1715150,202.0284298932361,Novo Alegre,TO,1715150,202.02842989323676,99.99999999999967
1715259,1223.7402390822865,Novo Jardim,TO,1715259,1223.7402390822824,100.00000000000033
1715507,210.1057899460826,Oliveira de Fátima,TO,1715507,210.10578994608284,99.99999999999989
1715705,2652.027491637543,Palmeirante,TO,1715705,2652.0274916375392,100.00000000000013
1715754,1716.9242030158237,Palmeirópolis,TO,1715754,1716.9242030158225,100.00000000000007
1716109,1297.4029019424906,Paraíso do Tocantins,TO,1716109,1297.4029019424972,99.99999999999949
1716208,11280.099068665324,Paranã,TO,1716208,11280.09906866547,99.9999999999987
1716307,1380.7704711096108,Pau D'Arco,TO,1716307,1380.770471109603,100.00000000000055
1716505,2030.3007938373553,Pedro Afonso,TO,1716505,2030.3007938373573,99.9999999999999
1716604,5326.693261744022,Peixe,TO,1716604,5326.6932617439625,100.00000000000111
1716653,1210.7915687869026,Pequizeiro,TO,1716653,1210.7915687868917,100.00000000000091
1716703,1165.8241001262538,Colméia,TO,1716703,1165.8241001262525,100.00000000000011
1717008,1570.1068888777788,Pindorama do Tocantins,TO,1717008,1570.1068888777725,100.0000000000004
1717206,1370.250444158416,Piraquê,TO,1717206,1370.250444158409,100.00000000000051
1717503,10029.021695815047,Pium,TO,1717503,10029.021695814903,100.00000000000145
1717800,1732.6204205819813,Ponte Alta do Bom Jesus,TO,1717800,1732.620420581953,100.00000000000162
1717909,6586.047105836197,Ponte Alta do Tocantins,TO,1717909,6586.047105836141,100.00000000000087
1718006,510.3244976544481,Porto Alegre do Tocantins,TO,1718006,510.3244976544493,99.99999999999977
1718204,4454.595254958939,Porto Nacional,TO,1718204,4454.595254958937,100.00000000000004
1718303,302.7669904749005,Praia Norte,TO,1718303,302.76699047490104,99.99999999999983
1718402,775.2678642050465,Presidente Kennedy,TO,1718402,775.2678642050537,99.99999999999908
1718451,402.7318258498691,Pugmil,TO,1718451,402.73182584986665,100.0000000000006
1718501,2231.415962127331,Recursolândia,TO,1718501,2231.415962127344,99.99999999999943
1718550,514.8226740263917,Riachinho,TO,1718550,514.822674026396,99.99999999999916
1718659,852.3983563875009,Rio da Conceição,TO,1718659,852.398356387507,99.99999999999929
1718709,851.1497823911458,Rio dos Bois,TO,1718709,851.1497823911495,99.99999999999956
1718758,6386.324539769361,Rio Sono,TO,1718758,6386.324539769368,99.99999999999989
1718808,223.6847684876896,Sampaio,TO,1718808,223.68476848769083,99.99999999999946
1718840,3543.9366756361046,Sandolândia,TO,1718840,3543.936675636102,100.00000000000007
1718865,1677.615136627129,Santa Fé do Araguaia,TO,1718865,1677.6151366271272,100.00000000000011
1718881,1420.314214610498,Santa Maria do Tocantins,TO,1718881,1420.3142146105167,99.99999999999869
1718899,3291.9787813551497,Santa Rita do Tocantins,TO,1718899,3291.9787813551525,99.99999999999993
1718907,1813.9207728385372,Santa Rosa do Tocantins,TO,1718907,1813.9207728385388,99.99999999999991
1719004,542.6472539044757,Santa Tereza do Tocantins,TO,1719004,542.6472539044756,100.00000000000003
1720002,275.72658151820224,Santa Terezinha do Tocantins,TO,1720002,275.72658151820235,99.99999999999996
1720101,1105.7087078950449,São Bento do Tocantins,TO,1720101,1105.7087078950542,99.99999999999916
1720150,1928.3627792844811,São Félix do Tocantins,TO,1720150,1928.3627792845118,99.99999999999841
1720200,409.4917282534849,São Miguel do Tocantins,TO,1720200,409.4917282534838,100.00000000000027
1720259,1431.3613854478936,São Salvador do Tocantins,TO,1720259,1431.36138544789,100.00000000000024
1720309,291.0108046152159,São Sebastião do Tocantins,TO,1720309,291.0108046152182,99.9999999999992
1720499,2533.0582660812283,São Valério,TO,1720499,2533.0582660811656,100.00000000000249
1720655,1265.455002912168,Silvanópolis,TO,1720655,1265.4550029121574,100.00000000000084
1720804,308.9530690413296,Sítio Novo do Tocantins,TO,1720804,308.9530690413252,100.00000000000145
1720853,1022.2039688504108,Sucupira,TO,1720853,1022.2039688504051,100.00000000000055
1720903,2360.853707272441,Taguatinga,TO,1720903,2360.853707272413,100.0000000000012
1720937,1113.2520882132724,Taipas do Tocantins,TO,1720937,1113.2520882132771,99.99999999999957
1720978,2163.2203832505706,Talismã,TO,1720978,2163.220383250558,100.0000000000006
1721000,2238.6464863813007,Palmas,TO,1721000,2238.6464863812967,100.00000000000017
1721109,2623.1213459034384,Tocantínia,TO,1721109,2623.121345903416,100.00000000000084
1721208,1090.4570745057717,Tocantinópolis,TO,1721208,1090.4570745057708,100.00000000000009
1721257,710.3683717332624,Tupirama,TO,1721257,710.3683717332636,99.99999999999983
1721307,893.5982830206966,Tupiratins,TO,1721307,893.5982830207006,99.99999999999956
1722081,1372.8535660739467,Wanderlândia,TO,1722081,1372.8535660739553,99.99999999999936
1722107,1196.0373342628122,Xambioá,TO,1722107,1196.0373342627865,100.00000000000216
2100055,5844.538291649228,Açailândia,MA,2100055,5844.538291649227,100.00000000000003
2100105,377.8331508822318,Afonso Cunha,MA,2100105,377.8331508822239,100.00000000000209
2100154,451.77119933656,Água Doce do Maranhão,MA,2100154,451.7711993365616,99.99999999999964
2100204,1183.959353526467,Alcântara,MA,2100204,1183.9648306273364,99.99953739327997
2100303,1975.4920470895572,Aldeias Altas,MA,2100303,1975.4920470895577,99.99999999999997
2100402,530.1482764728422,Altamira do Maranhão,MA,2100402,530.1482764728414,100.00000000000016
2100436,398.27584398142073,Alto Alegre do Maranhão,MA,2100436,398.2758439814185,100.00000000000055
2100477,1894.201298145998,Alto Alegre do Pindaré,MA,2100477,1894.2012981459916,100.00000000000033
2100501,11228.054679986713,Alto Parnaíba,MA,2100501,11228.054679986719,99.99999999999996
2100550,507.40782489346697,Amapá do Maranhão,MA,2100550,507.40782489346697,100.0
2100600,7501.920354220435,Amarante do Maranhão,MA,2100600,7501.920354220415,100.00000000000027
2100709,953.194066559434,Anajatuba,MA,2100709,953.194066559435,99.99999999999989
2100808,619.9445060443537,Anapurus,MA,2100808,619.9445060443521,100.00000000000027
2100832,345.2661507271258,Apicum-Açu,MA,2100832,345.2720931768822,99.99827890817885
2100873,813.4935117523818,Araguanã,MA,2100873,813.493511752383,99.99999999999984
2100907,1829.026193501283,Araioses,MA,2100907,1829.0291731735174,99.9998370899558
2100956,3005.423311817051,Arame,MA,2100956,3005.4233118170555,99.99999999999984
2101004,1114.7230784790684,Arari,MA,2101004,1114.7230784790718,99.99999999999969
2101103,162.86785332953409,Axixá,MA,2101103,162.86819365033304,99.99979104526714
2101202,1678.3019625000757,Bacabal,MA,2101202,1678.301962500083,99.99999999999957
2101251,550.679534822695,Bacabeira,MA,2101251,550.680903795225,99.9997514036676
2101301,860.6683405940568,Bacuri,MA,2101301,860.6695897822781,99.99985485856173
2101350,419.12843250819975,Bacurituba,MA,2101350,419.1301343008484,99.99959397034253
2101400,13257.108127706648,Balsas,MA,2101400,13257.10812770668,99.99999999999976
2101509,2248.5119782413453,Barão de Grajaú,MA,2101509,2248.51197824135,99.9999999999998
2101608,5248.92543907469,Barra do Corda,MA,2101608,5248.925439074676,100.00000000000027
2101707,3103.6109655421005,Barreirinhas,MA,2101707,3103.6129158713566,99.99993715939104
2101731,579.2794210179304,Belágua,MA,2101731,579.2794210179281,100.0000000000004
2101772,149.68079255428694,Bela Vista do Maranhão,MA,2101772,149.68079255428705,99.99999999999993
2101806,1808.6416838371463,Benedito Leite,MA,2101806,1808.6416838371513,99.99999999999972
2101905,800.4912580264892,Bequimão,MA,2101905,800.491447131027,99.99997637644493
2101939,250.450256146016,Bernardo do Mearim,MA,2101939,250.45025614601983,99.99999999999847
2101970,404.0849104047831,Boa Vista do Gurupi,MA,2101970,404.0849104047877,99.99999999999886
2102002,6646.346389611535,Bom Jardim,MA,2102002,6646.346389611489,100.00000000000068
2102036,2698.78147968585,Bom Jesus das Selvas,MA,2102036,2698.781479685861,99.9999999999996
2102077,450.6401541260021,Bom Lugar,MA,2102077,450.64015412600764,99.99999999999876
2102101,1093.7174510120878,Brejo,MA,2102101,1093.7174510120944,99.9999999999994
2102150,996.515835603354,Brejo de Areia,MA,2102150,996.5158356033522,100.00000000000017
2102200,1503.0344186696186,Buriti,MA,2102200,1503.0344186696225,99.99999999999974
2102309,1607.3932574187875,Buriti Bravo,MA,2102309,1607.393257418788,99.99999999999997
2102325,2567.5683563573502,Buriticupu,MA,2102325,2567.568356357349,100.00000000000004
2102358,826.9733517852288,Buritirana,MA,2102358,826.9733517852223,100.00000000000078
2102374,718.1828066624962,Cachoeira Grande,MA,2102374,718.1828066624951,100.00000000000016
2102408,552.6085920090774,Cajapió,MA,2102408,552.6157547070114,99.99870385564054
2102507,670.1616287965655,Cajari,MA,2102507,670.1616287965692,99.99999999999946
2102556,617.7487010578718,Campestre do Maranhão,MA,2102556,617.7487010578691,100.00000000000044
2102606,1652.2007485058398,Cândido Mendes,MA,2102606,1652.206181917408,99.99967114203858
2102705,784.2102294644922,Cantanhede,MA,2102705,784.2102294644853,100.00000000000087
2102754,598.721161440041,Capinzal do Norte,MA,2102754,598.7211614400396,100.00000000000023
2102804,6311.270509680316,Carolina,MA,2102804,6311.2705096802365,100.00000000000125
2102903,1273.2176093430799,Carutapera,MA,2102903,1273.2250798674195,99.99941325972463
2103000,5292.660144840017,Caxias,MA,2103000,5292.660144840031,99.99999999999974
2103109,289.0741933322247,Cedral,MA,2103109,289.07573110469474,99.9994680381974
2103125,323.6268035181994,Central do Maranhão,MA,2103125,323.6268035181981,100.0000000000004
2103158,1178.9561553460749,Centro do Guilherme,MA,2103158,1178.956155346072,100.00000000000024
2103174,8472.692156634124,Centro Novo do Maranhão,MA,2103174,8472.692156634144,99.99999999999977
2103208,3302.518752988057,Chapadinha,MA,2103208,3302.518752988048,100.00000000000027
2103257,1471.2873039401907,Cidelândia,MA,2103257,1471.2873039401923,99.99999999999989
2103307,4429.6023933920715,Codó,MA,2103307,4429.602393392074,99.99999999999993
2103406,994.7290369571804,Coelho Neto,MA,2103406,994.7290369571784,100.0000000000002
2103505,2007.6281548446382,Colinas,MA,2103505,2007.6281548446482,99.9999999999995
2103554,734.9466913498991,Conceição do Lago-Açu,MA,2103554,734.9466913499018,99.99999999999963
2103604,2297.226601734464,Coroatá,MA,2103604,2297.2266017344496,100.00000000000064
2103703,1273.8244578950507,Cururupu,MA,2103703,1273.8433828386794,99.99851434298095
