"country","state","municipality","municipality - state","geocode","feature_id","class","class_level_0","class_level_1","class_level_2","2013","2023","new column","total_eventos","total_afetados","populacao_total","percentual_afetados","municipality (Right)","state (Right)"
"Brasil","Rio Grande do Sul","Lindolfo Collor","Lindolfo Collor - RS",4311627,4844,3,"Natural","1. Forest","1.1. Forest Formation",1989.49915927119,1772.73915927732,-10.895204402764127,1,401,5229,"7.6687703193727295","Lindolfo Collor","RS"
"Brasil","Rio Grande do Sul","Linha Nova","Linha Nova - RS",4311643,4845,3,"Natural","1. Forest","1.1. Forest Formation",5006.5654820622,4686.01494332911,-6.402603538924572,1,35,1624,"2.1551724137931036","Linha Nova","RS"
"Brasil","Rio Grande do Sul","Machadinho","Machadinho - RS",4311700,4846,3,"Natural","1. Forest","1.1. Forest Formation",7188.75042255232,7075.86512156959,-1.5703049118048342,1,2127,5515,"38.5675430643699","Machadinho","RS"
"Brasil","Rio Grande do Sul","Maçambará","Maçambará - RS",4311718,4847,3,"Natural","1. Forest","1.1. Forest Formation",11202.5311473999,11359.7603054564,1.4035145806578946,1,3430,4742,"72.33234921973852","Maçambará","RS"
"Brasil","Rio Grande do Sul","Mampituba","Mampituba - RS",4311734,4848,3,"Natural","1. Forest","1.1. Forest Formation",8566.85173266063,8879.11503801325,3.6450182061880776,1,3131,2997,"104.47113780447114","Mampituba","RS"
"Brasil","Rio Grande do Sul","Mampituba","Mampituba - RS",4311734,4848,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",4.93019475097656,9.15563830566406,85.70540857134567,1,3131,2997,"104.47113780447114","Mampituba","RS"
"Brasil","Rio Grande do Sul","Manoel Viana","Manoel Viana - RS",4311759,4849,3,"Natural","1. Forest","1.1. Forest Formation",10040.372723926,10217.882531598,1.7679603392511167,1,440,7074,"6.2199604184337005","Manoel Viana","RS"
"Brasil","Rio Grande do Sul","Maquiné","Maquiné - RS",4311775,4850,3,"Natural","1. Forest","1.1. Forest Formation",37203.248994904,37438.2724068499,0.6317281912074161,2,3252,6908,"47.075854082223515","Maquiné","RS"
"Brasil","Rio Grande do Sul","Maquiné","Maquiné - RS",4311775,4850,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",369.622064733886,404.523089355471,9.442354218412902,2,3252,6908,"47.075854082223515","Maquiné","RS"
"Brasil","Rio Grande do Sul","Maratá","Maratá - RS",4311791,4851,3,"Natural","1. Forest","1.1. Forest Formation",4857.49481127886,4151.79771673575,-14.528005112934267,1,1928,2527,"76.29600316580925","Maratá","RS"
"Brasil","Rio Grande do Sul","Marau","Marau - RS",4311809,4852,3,"Natural","1. Forest","1.1. Forest Formation",12636.1871982671,12199.2161733466,-3.4580923665045518,1,9354,36383,"25.70980952642718","Marau","RS"
"Brasil","Rio Grande do Sul","Marcelino Ramos","Marcelino Ramos - RS",4311908,4853,3,"Natural","1. Forest","1.1. Forest Formation",7393.03353038333,7166.80281262206,-3.0600526405233293,3,8652,5134,"168.52356836774445","Marcelino Ramos","RS"
"Brasil","Rio Grande do Sul","Mariana Pimentel","Mariana Pimentel - RS",4311981,4854,3,"Natural","1. Forest","1.1. Forest Formation",11653.6143881772,11958.8545262447,2.6192743976252695,1,282,3768,"7.484076433121019","Mariana Pimentel","RS"
"Brasil","Rio Grande do Sul","Mariano Moro","Mariano Moro - RS",4312005,4855,3,"Natural","1. Forest","1.1. Forest Formation",2176.03824531257,2053.57699636234,-5.627715836981492,1,1858,2210,"84.07239819004525","Mariano Moro","RS"
"Brasil","Rio Grande do Sul","Mata","Mata - RS",4312104,4857,3,"Natural","1. Forest","1.1. Forest Formation",9876.57023777451,9073.1772793151,-8.134331444196144,3,15333,5111,"300.0","Mata","RS"
"Brasil","Rio Grande do Sul","Mato Castelhano","Mato Castelhano - RS",4312138,4858,3,"Natural","1. Forest","1.1. Forest Formation",4443.89658712145,4471.19445985095,0.6142778571537966,2,1559,2470,"63.11740890688259","Mato Castelhano","RS"
"Brasil","Rio Grande do Sul","Mato Leitão","Mato Leitão - RS",4312153,4859,3,"Natural","1. Forest","1.1. Forest Formation",891.020987536636,971.087512585462,8.98593031688089,1,48,3869,"1.2406306539157406","Mato Leitão","RS"
"Brasil","Rio Grande do Sul","Mato Queimado","Mato Queimado - RS",4312179,4860,3,"Natural","1. Forest","1.1. Forest Formation",718.481996459959,747.408687591559,4.026084338107991,1,1799,1799,"100.0","Mato Queimado","RS"
"Brasil","Rio Grande do Sul","Miraguaí","Miraguaí - RS",4312302,4863,3,"Natural","1. Forest","1.1. Forest Formation",2306.64835833743,2614.99996621706,13.367950375491183,2,9710,4855,"200.0","Miraguaí","RS"
"Brasil","Rio Grande do Sul","Montauri","Montauri - RS",4312351,4864,3,"Natural","1. Forest","1.1. Forest Formation",2837.25058867193,2486.11078717644,-12.376058811916662,1,0,1542,"0.0","Montauri","RS"
"Brasil","Rio Grande do Sul","Montenegro","Montenegro - RS",4312401,4867,3,"Natural","1. Forest","1.1. Forest Formation",16572.8980751401,14493.8318760496,-12.544976682196385,1,11263,59436,"18.949794737196314","Montenegro","RS"
"Brasil","Rio Grande do Sul","Mormaço","Mormaço - RS",4312427,4868,3,"Natural","1. Forest","1.1. Forest Formation",2941.86780925921,2787.21812153341,-5.256853732144488,1,2756,2749,"100.25463805020007","Mormaço","RS"
"Brasil","Rio Grande do Sul","Morro Redondo","Morro Redondo - RS",4312450,4870,3,"Natural","1. Forest","1.1. Forest Formation",9147.13693145801,9147.73765484667,0.006567337880265416,2,2500,6231,"40.121970791205264","Morro Redondo","RS"
"Brasil","Rio Grande do Sul","Morro Reuter","Morro Reuter - RS",4312476,4871,3,"Natural","1. Forest","1.1. Forest Formation",7625.82007593923,6953.3024144704,-8.818955270014019,1,1540,5680,"27.11267605633803","Morro Reuter","RS"
"Brasil","Rio Grande do Sul","Mostardas","Mostardas - RS",4312500,4872,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",4060.9882983337,4534.72516303097,11.665556014816717,3,0,12130,"0.0","Mostardas","RS"
"Brasil","Rio Grande do Sul","Muçum","Muçum - RS",4312609,4873,3,"Natural","1. Forest","1.1. Forest Formation",6827.83001893262,6516.28913200651,-4.562809649072261,1,4791,4791,"100.0","Muçum","RS"
"Brasil","Rio Grande do Sul","Muitos Capões","Muitos Capões - RS",4312617,4874,3,"Natural","1. Forest","1.1. Forest Formation",20114.2837730588,19897.3666518308,-1.0784232920017853,1,2879,2977,"96.70809539805173","Muitos Capões","RS"
"Brasil","Rio Grande do Sul","Muliterno","Muliterno - RS",4312625,4875,3,"Natural","1. Forest","1.1. Forest Formation",3109.75457766729,2867.54376470338,-7.788743674608522,1,23,1813,"1.26861555432984","Muliterno","RS"
"Brasil","Rio Grande do Sul","Não-Me-Toque","Não-Me-Toque - RS",4312658,4876,3,"Natural","1. Forest","1.1. Forest Formation",4399.6926297608,4615.54330522469,4.906039890237183,2,3627,15938,"22.75693311582382","Não-Me-Toque","RS"
"Brasil","Rio Grande do Sul","Nicolau Vergueiro","Nicolau Vergueiro - RS",4312674,4877,3,"Natural","1. Forest","1.1. Forest Formation",2054.0019115845,2052.97039890751,-0.050219655160590744,2,1400,1721,"81.34805345729227","Nicolau Vergueiro","RS"
"Brasil","Rio Grande do Sul","Nonoai","Nonoai - RS",4312708,4878,3,"Natural","1. Forest","1.1. Forest Formation",19460.3480155562,20019.6774939686,2.874200800341723,2,12076,12076,"100.0","Nonoai","RS"
"Brasil","Rio Grande do Sul","Nova Alvorada","Nova Alvorada - RS",4312757,4879,3,"Natural","1. Forest","1.1. Forest Formation",6429.80327740528,5530.61802811338,-13.984646349161123,1,125,3177,"3.9345294302801386","Nova Alvorada","RS"
"Brasil","Rio Grande do Sul","Nova Bassano","Nova Bassano - RS",4312906,4881,3,"Natural","1. Forest","1.1. Forest Formation",8005.31721157865,7003.4212361269,-12.515381326834094,1,9649,8840,"109.15158371040722","Nova Bassano","RS"
"Brasil","Rio Grande do Sul","Nova Boa Vista","Nova Boa Vista - RS",4312955,4882,3,"Natural","1. Forest","1.1. Forest Formation",1365.69381817626,1433.85869190672,4.99122664416003,1,2042,1960,"104.18367346938776","Nova Boa Vista","RS"
"Brasil","Rio Grande do Sul","Nova Bréscia","Nova Bréscia - RS",4313003,4883,3,"Natural","1. Forest","1.1. Forest Formation",4816.60812962053,4559.75134539201,-5.3327316093857995,1,3034,3184,"95.28894472361809","Nova Bréscia","RS"
"Brasil","Rio Grande do Sul","Nova Candelária","Nova Candelária - RS",4313011,4884,3,"Natural","1. Forest","1.1. Forest Formation",1830.01918643185,1902.0909746948,3.9383077946562333,1,3000,2751,"109.05125408942202","Nova Candelária","RS"
"Brasil","Rio Grande do Sul","Nova Hartz","Nova Hartz - RS",4313060,4886,3,"Natural","1. Forest","1.1. Forest Formation",3531.76576453238,3385.05252535389,-4.154104461056061,1,232,18346,"1.2645808350594134","Nova Hartz","RS"
"Brasil","Rio Grande do Sul","Nova Pádua","Nova Pádua - RS",4313086,4887,3,"Natural","1. Forest","1.1. Forest Formation",5850.4796812562,5849.46304674699,-0.01737694282517268,1,72,2445,"2.9447852760736195","Nova Pádua","RS"
"Brasil","Rio Grande do Sul","Nova Palma","Nova Palma - RS",4313102,4888,3,"Natural","1. Forest","1.1. Forest Formation",12880.7598928653,12609.5107283633,-2.105847533515828,4,19035,6345,"300.0","Nova Palma","RS"
"Brasil","Rio Grande do Sul","Nova Petrópolis","Nova Petrópolis - RS",4313201,4889,3,"Natural","1. Forest","1.1. Forest Formation",22523.1887072265,22301.2426975656,-0.9854111358117302,1,22238,19058,"116.68590618113129","Nova Petrópolis","RS"
"Brasil","Rio Grande do Sul","Nova Prata","Nova Prata - RS",4313300,4890,3,"Natural","1. Forest","1.1. Forest Formation",10889.7155947703,9700.70730689154,-10.918634904016884,1,8595,22830,"37.64783180026281","Nova Prata","RS"
"Brasil","Rio Grande do Sul","Nova Ramada","Nova Ramada - RS",4313334,4891,3,"Natural","1. Forest","1.1. Forest Formation",3607.99372054445,3522.86867242433,-2.359345794739204,1,2437,2437,"100.0","Nova Ramada","RS"
"Brasil","Rio Grande do Sul","Nova Santa Rita","Nova Santa Rita - RS",4313375,4893,3,"Natural","1. Forest","1.1. Forest Formation",4532.98284645397,4332.29476490484,-4.427285263303442,2,10950,22706,"48.22513872985114","Nova Santa Rita","RS"
"Brasil","Rio Grande do Sul","Novo Cabrais","Novo Cabrais - RS",4313391,4894,3,"Natural","1. Forest","1.1. Forest Formation",3927.15771669892,3990.17724638643,1.6047109444965895,1,60,3855,"1.556420233463035","Novo Cabrais","RS"
"Brasil","Rio Grande do Sul","Novo Hamburgo","Novo Hamburgo - RS",4313409,4895,3,"Natural","1. Forest","1.1. Forest Formation",6716.99150576748,6794.32821179168,1.151359294675235,1,20981,239051,"8.77678821674036","Novo Hamburgo","RS"
"Brasil","Rio Grande do Sul","Novo Machado","Novo Machado - RS",4313425,4896,3,"Natural","1. Forest","1.1. Forest Formation",2757.78605209345,2980.85367186276,8.088648486708324,1,3198,3927,"81.43621084797556","Novo Machado","RS"
"Brasil","Rio Grande do Sul","Novo Tiradentes","Novo Tiradentes - RS",4313441,4897,3,"Natural","1. Forest","1.1. Forest Formation",1326.53571163939,1352.04489360348,1.9229924788503907,2,4292,2277,"188.49363197189285","Novo Tiradentes","RS"
"Brasil","Rio Grande do Sul","Novo Xingu","Novo Xingu - RS",4313466,4898,3,"Natural","1. Forest","1.1. Forest Formation",1289.13946307986,1320.54369660649,2.4360617625964713,1,1646,1757,"93.68241320432556","Novo Xingu","RS"
"Brasil","Rio Grande do Sul","Novo Barreiro","Novo Barreiro - RS",4313490,4899,3,"Natural","1. Forest","1.1. Forest Formation",1302.66754104614,1567.73741416625,20.348236581318268,2,4272,3978,"107.39064856711916","Novo Barreiro","RS"
"Brasil","Rio Grande do Sul","Osório","Osório - RS",4313508,4900,3,"Natural","1. Forest","1.1. Forest Formation",6422.46240790419,6341.08252605602,-1.2671134010533873,1,10,40941,"0.02442539263818666","Osório","RS"
"Brasil","Rio Grande do Sul","Osório","Osório - RS",4313508,4900,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",2267.19486027832,2456.08768491822,8.331565493083009,1,10,40941,"0.02442539263818666","Osório","RS"
"Brasil","Rio Grande do Sul","Paim Filho","Paim Filho - RS",4313607,4901,3,"Natural","1. Forest","1.1. Forest Formation",6111.73100196569,5583.63095698896,-8.640760609504563,1,3629,4243,"85.52910676408202","Paim Filho","RS"
"Brasil","Rio Grande do Sul","Palmitinho","Palmitinho - RS",4313805,4904,3,"Natural","1. Forest","1.1. Forest Formation",5008.09282061147,5308.17260589582,5.991897435473472,1,7839,6920,"113.28034682080926","Palmitinho","RS"
"Brasil","Rio Grande do Sul","Panambi","Panambi - RS",4313904,4905,3,"Natural","1. Forest","1.1. Forest Formation",6572.6871690858,6731.77234628917,2.4203978237640285,4,55108,38068,"144.7620048334559","Panambi","RS"
"Brasil","Rio Grande do Sul","Pantano Grande","Pantano Grande - RS",4313953,4906,3,"Natural","1. Forest","1.1. Forest Formation",11254.075922833399,11607.0074096622,3.1360325738760775,1,5401,9895,"54.58312278928752","Pantano Grande","RS"
"Brasil","Rio Grande do Sul","Paraí","Paraí - RS",4314001,4907,3,"Natural","1. Forest","1.1. Forest Formation",4551.01838846477,4175.48266804832,-8.251685411078563,1,6812,6812,"100.0","Paraí","RS"
"Brasil","Rio Grande do Sul","Pareci Novo","Pareci Novo - RS",4314035,4909,3,"Natural","1. Forest","1.1. Forest Formation",3287.40815111092,3078.78462388919,-6.346140108925309,1,1129,3511,"32.15608088863572","Pareci Novo","RS"
"Brasil","Rio Grande do Sul","Parobé","Parobé - RS",4314050,4910,3,"Natural","1. Forest","1.1. Forest Formation",2965.32142664792,2925.10791600947,-1.356126532424794,3,7308,51481,"14.195528447388355","Parobé","RS"
"Brasil","Rio Grande do Sul","Passa Sete","Passa Sete - RS",4314068,4911,3,"Natural","1. Forest","1.1. Forest Formation",15256.783871167,14820.556481714,-2.8592355580090665,6,21060,5159,"408.2186470246172","Passa Sete","RS"
"Brasil","Rio Grande do Sul","Passo Fundo","Passo Fundo - RS",4314100,4913,3,"Natural","1. Forest","1.1. Forest Formation",13567.6306610464,14407.4189731741,6.189646026691977,2,2748,184869,"1.4864579783522387","Passo Fundo","RS"
"Brasil","Rio Grande do Sul","Paulo Bento","Paulo Bento - RS",4314134,4914,3,"Natural","1. Forest","1.1. Forest Formation",3559.21193757952,3416.51631040055,-4.009191632348021,1,2196,2196,"100.0","Paulo Bento","RS"
"Brasil","Rio Grande do Sul","Paverama","Paverama - RS",4314159,4915,3,"Natural","1. Forest","1.1. Forest Formation",6122.23778805532,4690.72388578483,-23.382200297143303,1,5097,8047,"63.34037529514105","Paverama","RS"
"Brasil","Rio Grande do Sul","Pedras Altas","Pedras Altas - RS",4314175,4916,3,"Natural","1. Forest","1.1. Forest Formation",17746.8247644526,17248.8726267696,-2.8058660875516956,1,2061,2218,"92.92155094679892","Pedras Altas","RS"
"Brasil","Rio Grande do Sul","Pedro Osório","Pedro Osório - RS",4314209,4917,3,"Natural","1. Forest","1.1. Forest Formation",6002.93843441766,5986.71884792472,-0.2701941169335576,1,0,7817,"0.0","Pedro Osório","RS"
"Brasil","Rio Grande do Sul","Pedro Osório","Pedro Osório - RS",4314209,4917,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",715.536766577168,668.606552539089,-6.558742503557682,1,0,7817,"0.0","Pedro Osório","RS"
"Brasil","Rio Grande do Sul","Pejuçara","Pejuçara - RS",4314308,4918,3,"Natural","1. Forest","1.1. Forest Formation",4234.14272564717,4118.05737238176,-2.7416495094096507,4,10543,3973,"265.3662219984898","Pejuçara","RS"
"Brasil","Rio Grande do Sul","Pelotas","Pelotas - RS",4314407,4919,3,"Natural","1. Forest","1.1. Forest Formation",33446.1688275624,32883.3075364919,-1.682887190973735,3,105516,327778,"32.191300209287995","Pelotas","RS"
"Brasil","Rio Grande do Sul","Pelotas","Pelotas - RS",4314407,4919,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",4338.96727116709,4214.76196298837,-2.862554622250268,3,105516,327778,"32.191300209287995","Pelotas","RS"
"Brasil","Rio Grande do Sul","Picada Café","Picada Café - RS",4314423,4920,3,"Natural","1. Forest","1.1. Forest Formation",6759.07905344306,6391.59895661667,-5.436836792716551,1,5351,5182,"103.26128907757624","Picada Café","RS"
"Brasil","Rio Grande do Sul","Pinhal","Pinhal - RS",4314456,4921,3,"Natural","1. Forest","1.1. Forest Formation",1549.67095391235,1529.00410115354,-1.3336284523261985,2,5474,2515,"217.6540755467197","Pinhal","RS"
"Brasil","Rio Grande do Sul","Pinhal Grande","Pinhal Grande - RS",4314472,4923,3,"Natural","1. Forest","1.1. Forest Formation",12242.0029762934,12298.2804124994,0.4597077481110072,2,8942,4471,"200.0","Pinhal Grande","RS"
"Brasil","Rio Grande do Sul","Pinheiro Machado","Pinheiro Machado - RS",4314506,4925,3,"Natural","1. Forest","1.1. Forest Formation",61189.0712300324,67103.1521982929,9.665256963988346,5,44964,12787,"351.6383827324626","Pinheiro Machado","RS"
"Brasil","Rio Grande do Sul","Pinto Bandeira","Pinto Bandeira - RS",4314548,4926,3,"Natural","1. Forest","1.1. Forest Formation",5878.06793287345,5732.37200761711,-2.478636295465843,2,440,0,"inf","Pinto Bandeira","RS"
"Brasil","Rio Grande do Sul","Pirapó","Pirapó - RS",4314555,4927,3,"Natural","1. Forest","1.1. Forest Formation",5644.44725175179,5838.3888704469,3.435971850652325,1,1200,2757,"43.52557127312296","Pirapó","RS"
"Brasil","Rio Grande do Sul","Piratini","Piratini - RS",4314605,4928,3,"Natural","1. Forest","1.1. Forest Formation",116796.236133302,113699.761956713,-2.651176338469436,3,59047,19831,"297.7509959154859","Piratini","RS"
"Brasil","Rio Grande do Sul","Planalto","Planalto - RS",4314704,4929,3,"Natural","1. Forest","1.1. Forest Formation",8543.19354103991,8905.39424711232,4.239640648809667,1,10524,10524,"100.0","Planalto","RS"
"Brasil","Rio Grande do Sul","Pontão","Pontão - RS",4314779,4931,3,"Natural","1. Forest","1.1. Forest Formation",7857.39412062406,7875.12614056431,0.22567303698954427,1,5,3857,"0.12963443090484833","Pontão","RS"
"Brasil","Rio Grande do Sul","Ponte Preta","Ponte Preta - RS",4314787,4932,3,"Natural","1. Forest","1.1. Forest Formation",1543.01187568358,1481.76995066529,-3.968985980173275,8,1575,1750,"90.0","Ponte Preta","RS"
"Brasil","Rio Grande do Sul","Portão","Portão - RS",4314803,4933,3,"Natural","1. Forest","1.1. Forest Formation",5148.12836627189,4629.47685485215,-10.07456447313358,1,192,30881,"0.621741523914381","Portão","RS"
"Brasil","Rio Grande do Sul","Porto Alegre","Porto Alegre - RS",4314902,4934,3,"Natural","1. Forest","1.1. Forest Formation",11765.6516788755,12250.5175390623,4.121028510960831,3,1419183,1409939,"100.65563120106616","Porto Alegre","RS"
"Brasil","Rio Grande do Sul","Porto Alegre","Porto Alegre - RS",4314902,4934,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",2622.60526243899,3167.19553001702,20.765239640813036,3,1419183,1409939,"100.65563120106616","Porto Alegre","RS"
"Brasil","Rio Grande do Sul","Porto Lucena","Porto Lucena - RS",4315008,4935,3,"Natural","1. Forest","1.1. Forest Formation",5231.27267393186,5620.29595379013,7.436494025570983,1,4360,5421,"80.42796532005165","Porto Lucena","RS"
"Brasil","Rio Grande do Sul","Porto Mauá","Porto Mauá - RS",4315057,4936,3,"Natural","1. Forest","1.1. Forest Formation",1963.9166170044,2108.43199804687,7.358529368874225,1,2142,2544,"84.19811320754717","Porto Mauá","RS"
"Brasil","Rio Grande do Sul","Porto Vera Cruz","Porto Vera Cruz - RS",4315073,4937,3,"Natural","1. Forest","1.1. Forest Formation",2923.52015978403,3359.8272346559,14.9240316818647,1,1560,1852,"84.23326133909286","Porto Vera Cruz","RS"
"Brasil","Rio Grande do Sul","Porto Xavier","Porto Xavier - RS",4315107,4938,3,"Natural","1. Forest","1.1. Forest Formation",5702.02015548712,5794.57805682372,1.623247530044769,2,21116,10560,"199.9621212121212","Porto Xavier","RS"
"Brasil","Rio Grande do Sul","Pouso Novo","Pouso Novo - RS",4315131,4939,3,"Natural","1. Forest","1.1. Forest Formation",6519.08442041016,6600.59637108756,1.250358875890603,1,1739,1875,"92.74666666666667","Pouso Novo","RS"
"Brasil","Rio Grande do Sul","Presidente Lucena","Presidente Lucena - RS",4315149,4940,3,"Natural","1. Forest","1.1. Forest Formation",2921.60304553224,2666.094904364,-8.745477643137281,1,3077,2485,"123.82293762575453","Presidente Lucena","RS"
"Brasil","Rio Grande do Sul","Progresso","Progresso - RS",4315156,4941,3,"Natural","1. Forest","1.1. Forest Formation",14672.5667956852,15159.1803252868,3.3164853592263066,1,5340,6161,"86.67424119461127","Progresso","RS"
"Brasil","Rio Grande do Sul","Protásio Alves","Protásio Alves - RS",4315172,4942,3,"Natural","1. Forest","1.1. Forest Formation",9919.01198505913,9463.85731549123,-4.58870974501789,1,74,2000,"3.6999999999999997","Protásio Alves","RS"
"Brasil","Rio Grande do Sul","Putinga","Putinga - RS",4315206,4943,3,"Natural","1. Forest","1.1. Forest Formation",11975.5181227293,11708.8640368719,-2.2266601171209013,2,2681,4147,"64.64914395948878","Putinga","RS"
"Brasil","Rio Grande do Sul","Quaraí","Quaraí - RS",4315305,4944,3,"Natural","1. Forest","1.1. Forest Formation",19185.4101908025,19725.054189466,2.8127832206694414,1,7057,23021,"30.65461969506103","Quaraí","RS"
"Brasil","Rio Grande do Sul","Quatro Irmãos","Quatro Irmãos - RS",4315313,4945,3,"Natural","1. Forest","1.1. Forest Formation",5360.82038265993,5208.54246278697,-2.8405711999886707,1,1552,1778,"87.28908886389202","Quatro Irmãos","RS"
"Brasil","Rio Grande do Sul","Quevedos","Quevedos - RS",4315321,4946,3,"Natural","1. Forest","1.1. Forest Formation",11218.350109009,10259.7987651125,-8.54449481948977,2,5420,2710,"200.0","Quevedos","RS"
"Brasil","Rio Grande do Sul","Redentora","Redentora - RS",4315404,4948,3,"Natural","1. Forest","1.1. Forest Formation",6050.7052523866,6459.60524543448,6.757889799484061,1,10222,10222,"100.0","Redentora","RS"
"Brasil","Rio Grande do Sul","Relvado","Relvado - RS",4315453,4949,3,"Natural","1. Forest","1.1. Forest Formation",5776.19350490726,5560.21805168486,-3.7390619451878506,2,3306,2155,"153.4106728538283","Relvado","RS"
"Brasil","Rio Grande do Sul","Rio Grande","Rio Grande - RS",4315602,4952,49,"Natural","1. Forest","1.5. Wooded Sandbank Vegetation",4715.6392638184,4575.2480797913,-2.977140026470563,4,217446,197253,"110.23710665997474","Rio Grande","RS"
"Brasil","Rio Grande do Sul","Rio Pardo","Rio Pardo - RS",4315701,4953,3,"Natural","1. Forest","1.1. Forest Formation",28518.0149038759,29494.8951842716,3.4254848512016602,2,3502,37602,"9.313334397106537","Rio Pardo","RS"
"Brasil","Rio Grande do Sul","Riozinho","Riozinho - RS",4315750,4954,3,"Natural","1. Forest","1.1. Forest Formation",18462.6306388485,17878.2685713314,-3.1651072858897145,1,4473,4327,"103.37416223711577","Riozinho","RS"
"Brasil","Rio Grande do Sul","Roca Sales","Roca Sales - RS",4315800,4955,3,"Natural","1. Forest","1.1. Forest Formation",10709.3042558465,10523.6572950982,-1.7335109388357306,3,3681,10287,"35.7830271216098","Roca Sales","RS"
"Brasil","Rio Grande do Sul","Rodeio Bonito","Rodeio Bonito - RS",4315909,4956,3,"Natural","1. Forest","1.1. Forest Formation",1695.3335741456,1638.27678248909,-3.3655200679468105,1,6694,5743,"116.5592895699112","Rodeio Bonito","RS"
"Brasil","Rio Grande do Sul","Rolador","Rolador - RS",4315958,4957,3,"Natural","1. Forest","1.1. Forest Formation",4077.96823690794,4332.10311944574,6.231899509116678,2,4746,2546,"186.4100549882168","Rolador","RS"
"Brasil","Rio Grande do Sul","Rolante","Rolante - RS",4316006,4958,3,"Natural","1. Forest","1.1. Forest Formation",17146.0131610404,16655.7994674253,-2.8590535246349624,1,21253,19493,"109.02888216282768","Rolante","RS"
"Brasil","Rio Grande do Sul","Ronda Alta","Ronda Alta - RS",4316105,4959,3,"Natural","1. Forest","1.1. Forest Formation",4466.33698339227,4602.3652268616,3.0456332331201272,1,10228,10228,"100.0","Ronda Alta","RS"
"Brasil","Rio Grande do Sul","Rondinha","Rondinha - RS",4316204,4960,3,"Natural","1. Forest","1.1. Forest Formation",3860.93886902472,4018.30534097905,4.075860232256952,1,5520,5520,"100.0","Rondinha","RS"
"Brasil","Rio Grande do Sul","Roque Gonzales","Roque Gonzales - RS",4316303,4961,3,"Natural","1. Forest","1.1. Forest Formation",5350.65423295906,5607.38029687501,4.798031282503052,2,1800,7206,"24.979184013322232","Roque Gonzales","RS"
"Brasil","Rio Grande do Sul","Sagrada Família","Sagrada Família - RS",4316428,4963,3,"Natural","1. Forest","1.1. Forest Formation",1124.42241476438,1262.85129597164,12.311110076569175,2,2835,2595,"109.2485549132948","Sagrada Família","RS"
"Brasil","Rio Grande do Sul","Saldanha Marinho","Saldanha Marinho - RS",4316436,4964,3,"Natural","1. Forest","1.1. Forest Formation",1995.39594990236,2103.35484069216,5.410399414466227,2,3310,2869,"115.3712094806553","Saldanha Marinho","RS"
"Brasil","Rio Grande do Sul","Sananduva","Sananduva - RS",4316600,4968,3,"Natural","1. Forest","1.1. Forest Formation",11506.6069675967,11271.9676855346,-2.0391700413758547,1,0,15373,"0.0","Sananduva","RS"
"Brasil","Rio Grande do Sul","Santa Maria","Santa Maria - RS",4316907,4973,3,"Natural","1. Forest","1.1. Forest Formation",30131.3180436483,31325.1515418071,3.9621018119068254,1,0,4762,"0.0","Santa Maria","RN"
"Brasil","Rio Grande do Sul","Santa Maria","Santa Maria - RS",4316907,4973,3,"Natural","1. Forest","1.1. Forest Formation",30131.3180436483,31325.1515418071,3.9621018119068254,3,814592,261027,"312.07193125615356","Santa Maria","RS"
"Brasil","Rio Grande do Sul","Santa Rosa","Santa Rosa - RS",4317202,4978,3,"Natural","1. Forest","1.1. Forest Formation",5841.40920203251,6565.29238087781,12.39226963578285,2,2500,68595,"3.644580508783439","Santa Rosa","RS"
"Brasil","Rio Grande do Sul","Santa Tereza","Santa Tereza - RS",4317251,4979,3,"Natural","1. Forest","1.1. Forest Formation",4934.76626239613,4985.12455656116,1.0204798259396826,3,2126,1717,"123.82061735585323","Santa Tereza","RS"
"Brasil","Rio Grande do Sul","Santiago","Santiago - RS",4317400,4981,3,"Natural","1. Forest","1.1. Forest Formation",44401.0389055823,42200.9080595214,-4.955133709234649,1,49298,49082,"100.44007986634611","Santiago","RS"
"Brasil","Rio Grande do Sul","Santo Ângelo","Santo Ângelo - RS",4317509,4982,3,"Natural","1. Forest","1.1. Forest Formation",9646.04833347796,10441.1521801575,8.242793517009662,2,91304,76304,"119.65820926819039","Santo Ângelo","RS"
"Brasil","Rio Grande do Sul","Santo Augusto","Santo Augusto - RS",4317806,4987,3,"Natural","1. Forest","1.1. Forest Formation",5651.48900951561,5780.48895133085,2.282583255457782,1,13970,13970,"100.0","Santo Augusto","RS"
"Brasil","Rio Grande do Sul","Santo Cristo","Santo Cristo - RS",4317905,4988,3,"Natural","1. Forest","1.1. Forest Formation",8178.20675914934,9050.71674163227,10.668720028468503,1,15320,14378,"106.55167617192933","Santo Cristo","RS"
"Brasil","Rio Grande do Sul","São Borja","São Borja - RS",4318002,4990,3,"Natural","1. Forest","1.1. Forest Formation",25524.313215357,24825.6456439399,-2.737262959916736,1,1700,61662,"2.756965391975609","São Borja","RS"
