Ministério da Integração e do Desenvolvimento Regional
Secretaria Nacional de Proteção e Defesa Civil 
Relatório Gerencial - Danos Informados
Data Inicial: 01/01/2024 Data Final: 31/12/2024 UF: RS
UF;Município;Registro;Protocolo;COBRADE;Status;População;DH_Mortos;DH_Feridos;DH_Enfermos;DH_Desabrigados;DH_Desalojados;DH_Desaparecidos;DH_Outros Afetados;DM_Unidades Habitacionais Danificadas;DM_Unidades Habitacionais Destruídas;DM_Unidades Habitacionais Valor;DM_Instalações públicas de saúde Danificadas;DM_Instalações públicas de saúde Destruídas;DM_Instalações públicas de saúde Valor;DM_Instalações públicas de ensino Danificadas;DM_Instalações públicas de ensino Destruídas;DM_Instalações públicas de ensino Valor;DM_Instalações públicas prestadoras de outros serviços Danificadas;DM_Instalações públicas prestadoras de outros serviços Destruídas;DM_Instalações públicas prestadoras de outros serviços Valor;DM_Instalações públicas de uso comunitário Danificadas;DM_Instalações públicas de uso comunitário Destruídas;DM_Instalações públicas de uso comunitário Valor;DM_Obras de infraestrutura pública Danificadas;DM_Obras de infraestrutura pública Destruídas;DM_Obras de infraestrutura pública Valor;DA_Poluição ou contaminação da água;DA_Poluição ou contaminação do ar;DA_Poluição ou contaminação do solo;DA_Diminuição ou exaurimento hídrico;DA_Incêndios em parques, APA's ou APP's;PEPL_Assistência médica, saúde pública e atendimento de emergências médicas (R$);PEPL_Abastecimento de água potável (R$);PEPL_Esgoto de águas pluviais e sistema de esgotos sanitários (R$);PEPL_Sistema de limpeza urbana e de recolhimento e destinação do lixo (R$);PEPL_Sistema de desinfestação/desinfecção do habitat/controle de pragas e vetores (R$);PEPL_Geração e distribuição de energia elétrica (R$);PEPL_Telecomunicações (R$);PEPL_Transportes locais, regionais e de longo curso (R$);PEPL_Distribuição de combustíveis, especialmente os de uso doméstico (R$);PEPL_Segurança pública (R$);PEPL_Ensino (R$);PEPR_Agricultura (R$);PEPR_Pecuária (R$);PEPR_Indústria (R$);PEPR_Comércio (R$);PEPR_Serviços (R$)
RS;Caraá;06/05/2024;RS-F-4304713-13214-20240402;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;7313;0;0;0;0;22;0;7291;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2694296.0;0.0;0.0;0.0;0.0
RS;Fortaleza dos Valos;02/04/2024;RS-F-4308458-13215-20240401;13215 - Tempestade Local/Convectiva - Vendaval;Registro;4577;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Gramado;01/04/2024;RS-F-4309100-12300-20240329;12300 - Alagamentos;Registro;32300;0;0;0;0;0;0;0;4;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Cruz Alta;04/04/2024;RS-F-4306106-13215-20240329;13215 - Tempestade Local/Convectiva - Vendaval;Registro;62825;0;0;0;0;0;0;6;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Jaguarão;30/03/2024;RS-F-4311007-13214-20240321;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;27942;0;0;0;0;0;0;64;40;1;150000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40000.0;30000.0;0.0;0.0;0.0
RS;Rio Grande;28/03/2024;RS-F-4315602-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;197253;0;0;0;0;10;0;197243;106;0;70000.0;0;0;0.0;44;0;175000.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;175000.0;5905750.0;80000.0;0.0;0.0;0.0
RS;Roca Sales;27/03/2024;RS-F-4315800-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;10287;0;0;0;0;0;0;300;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;462000.0;10000.0;0.0;0.0;0.0
RS;Lagoa Vermelha;22/03/2024;RS-F-4311304-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;27529;0;0;0;0;0;0;27529;100;0;407746.8;0;0;0.0;2;0;127500.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;1300.0;0.0;0.0;0.0;0.0;0.0;0.0;127500.0;0.0;0.0;0.0;0.0;0.0
RS;Nicolau Vergueiro;01/04/2024;RS-F-4312674-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;1721;0;0;0;0;0;0;0;4;0;0.0;0;0;0.0;2;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Engenho Velho;21/03/2024;RS-F-4306924-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;1530;0;0;0;0;0;0;60;15;0;65000.0;0;0;0.0;0;0;0.0;1;0;16000.0;3;0;67000.0;0;0;0.0;;;;;;0.0;0.0;0.0;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;550000.0;0.0;0.0;0.0;0.0
RS;Santo Antônio da Patrulha;26/03/2024;RS-F-4317608-13214-20240321;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;39679;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Soledade;22/03/2024;RS-F-4320800-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;30065;0;0;0;0;0;0;4800;22;0;31000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;22101.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Igrejinha;01/04/2024;RS-F-4310108-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;31663;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Panambi;26/03/2024;RS-F-4313904-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;38068;0;0;0;0;0;0;3000;10;0;4000.0;0;0;0.0;0;0;0.0;2;0;2654.0;1;0;981.0;0;0;0.0;;;;;;0.0;0.0;0.0;4118.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140000.0;0.0;0.0;0.0;0.0
RS;Lagoa dos Três Cantos;21/03/2024;RS-F-4311270-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;1598;0;0;0;0;0;0;155;6;0;55000.0;0;0;0.0;0;0;0.0;1;0;3500.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;3800.0;0.0;0.0;0.0;2700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Espumoso;27/03/2024;RS-F-4307500-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;15240;0;0;0;8;8;0;15157;21;4;530000.0;0;0;0.0;4;0;50000.0;0;0;0.0;2;0;30000.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;70000.0;2000.0
RS;Pejuçara;26/03/2024;RS-F-4314308-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3973;0;0;0;0;0;0;3000;16;0;64740.0;1;0;3500.0;1;0;3000.0;0;0;0.0;2;0;5000.0;0;0;0.0;;;;;;0.0;0.0;0.0;12622.0;0.0;0.0;0.0;0.0;0.0;0.0;3000.0;0.0;0.0;0.0;0.0;0.0
RS;Cruz Alta;21/03/2024;RS-F-4306106-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;62825;0;0;0;0;0;0;112;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Brochier;22/03/2024;RS-F-4302659-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;4677;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Eldorado do Sul;27/03/2024;RS-F-4306767-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;34335;0;0;0;0;0;0;640;160;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Passa Sete;21/03/2024;RS-F-4314068-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;5159;0;0;0;0;0;0;3982;30;0;600000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0E7;150000.0;0.0;0.0;0.0
RS;Nova Palma;27/03/2024;RS-F-4313102-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;6345;0;0;0;0;0;0;6345;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Arambaré;26/03/2024;RS-F-4300851-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;3693;0;0;0;0;50;0;0;10;0;50000.0;0;0;0.0;2;0;10000.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Campos Borges;21/03/2024;RS-F-4304101-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3494;0;0;0;0;0;0;0;10;0;1000.0;0;0;0.0;1;0;1000.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;100.0;0.0;500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Rio Pardo;25/03/2024;RS-F-4315701-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;37602;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Jari;22/03/2024;RS-F-4311130-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3575;0;0;0;0;0;0;0;9;0;0.0;0;0;0.0;1;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Faxinal do Soturno;22/03/2024;RS-F-4308003-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;6672;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Dilermando de Aguiar;25/03/2024;RS-F-4306379-13214-20240321;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;3064;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Santa Maria;21/03/2024;RS-F-4316907-13214-20240321;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;261027;0;2;0;0;0;0;271728;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Arroio Grande;21/03/2024;RS-F-4301305-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;18469;0;0;0;3;3;0;617;165;0;1225362.6;3;0;9435.34;3;0;13625.0;0;0;0.0;2;0;54200.0;0;0;0.0;;;;;;0.0;12000.0;35000.0;55000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.87646195E7;32287.5;0.0;0.0;0.0
RS;Vila Nova do Sul;25/03/2024;RS-F-4323457-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;4221;0;0;0;0;6;0;0;9;0;10000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;São Lourenço do Sul;27/03/2024;RS-F-4318804-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;43114;0;0;0;0;0;0;43114;0;0;0.0;0;0;0.0;5;0;16000.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;454746.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.046075E7;136500.0;0.0;0.0;0.0
RS;Cerrito;21/03/2024;RS-F-4305124-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;6404;0;1;0;0;600;0;0;250;4;617617.97;0;0;0.0;3;0;67394.15;0;0;0.0;0;1;1271943.47;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000.0;0.0;0.0;6300000.0;0.0;0.0;0.0;0.0
RS;São Vicente do Sul;28/03/2024;RS-F-4319802-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;8440;0;0;0;0;0;0;0;20;0;0.0;0;0;0.0;3;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Pelotas;26/03/2024;RS-F-4314407-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;327778;0;0;0;0;12;0;0;42;0;924.0;0;0;0.0;35;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Itacurubi;26/07/2024;RS-F-4310553-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;3441;0;0;0;0;0;0;12;3;0;1000.0;0;0;0.0;1;0;1000.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;0.0;0.0;0.0;0.0
RS;Morro Redondo;22/03/2024;RS-F-4312450-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;6231;0;0;0;0;0;0;560;140;0;43632.0;0;0;0.0;4;0;500000.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3607500.0;1663350.0;0.0;0.0;0.0
RS;Canguçu;21/03/2024;RS-F-4304507-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;53268;0;0;0;0;0;0;49680;15;0;16457.9;0;0;0.0;9;0;343917.84;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;3200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2568750.0;101293.56;0.0;0.0;0.0
RS;Piratini;25/03/2024;RS-F-4314605-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;19831;0;1;0;0;3;0;19381;197;3;242038.65;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;2189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8542166.0;500000.0;0.0;0.0;0.0
RS;Santa Margarida do Sul;27/03/2024;RS-F-4316972-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Não reconhecido;2352;0;0;0;0;112;0;1500;40;0;29100.0;1;0;4690.0;1;0;2430.0;1;0;1200.0;1;0;9900.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Herval;12/04/2024;RS-F-4307104-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Registro;6757;0;0;0;0;0;0;19;19;0;11164.45;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Hulha Negra;27/03/2024;RS-F-4309654-13215-20240321;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;6048;0;0;0;0;0;0;112;28;0;47570.04;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102694.0;0.0;0.0;0.0
RS;Capão do Leão;28/03/2024;RS-F-4304663-13215-20240320;13215 - Tempestade Local/Convectiva - Vendaval;Registro;24294;0;0;0;0;0;0;24000;40;0;30000.0;0;0;0.0;3;0;5000.0;0;0;0.0;0;0;0.0;50;0;50000.0;;;;;;10000.0;5000.0;0.0;0.0;0.0;200000.0;50000.0;0.0;0.0;0.0;0.0;1638000.0;1720000.0;0.0;0.0;0.0
RS;Santa Vitória do Palmar;27/03/2024;RS-F-4317301-13214-20240320;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;31002;0;0;0;0;0;0;31002;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1680;30;2813036.48;;;;;;0.0;0.0;466200.0;0.0;0.0;0.0;0.0;2346836.48;0.0;0.0;0.0;1.84566237E8;1710390.0;0.0;0.0;0.0
RS;Ametista do Sul;26/03/2024;RS-F-4300646-13214-20240319;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;7323;0;0;0;0;0;0;2000;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;60;0;80000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80000.0;0.0;0.0;0.0;198000.0;0.0;0.0;0.0;0.0
RS;Frederico Westphalen;19/03/2024;RS-F-4308508-13214-20240318;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;28848;0;0;0;7;76;0;87;18;0;250000.0;0;0;0.0;8;0;128150.0;0;0;0.0;0;0;0.0;9;0;380000.0;;;;DE 0% A 5%;;0.0;0.0;12500.0;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;0.0;0.0;0.0;0.0;149200.0;0.0
RS;Rolador;22/03/2024;RS-F-4315958-13215-20240318;13215 - Tempestade Local/Convectiva - Vendaval;Reconhecido;2546;0;0;0;0;0;0;2546;90;0;180000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;341000.0;;;;;;0.0;2000.0;0.0;0.0;0.0;9000.0;0.0;330000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Cerro Grande;21/03/2024;RS-F-4305157-13214-20240318;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;2417;0;0;0;0;0;0;150;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;8;0;93000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93000.0;0.0;0.0;0.0;198750.0;0.0;0.0;0.0;0.0
RS;Vista Alegre;20/03/2024;RS-F-4323507-12200-20240317;12200 - Enxurradas;Registro;2832;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Uruguaiana;16/03/2024;RS-F-4322400-13214-20240316;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;125507;0;0;0;0;0;0;3360;560;0;1047200.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;1509300.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1509300.0;0.0;0.0;0.0;2.429515897E7;0.0;0.0;0.0;0.0
RS;Erechim;16/03/2024;RS-F-4307005-13214-20240316;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;96105;0;0;0;0;0;0;300;5;0;3000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Erechim;16/03/2024;RS-F-4307005-13215-20240316;13215 - Tempestade Local/Convectiva - Vendaval;Registro;96105;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;São Martinho da Serra;19/03/2024;RS-F-4319125-13214-20240316;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;3201;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50000.0;0.0;0.0;0.0;20000.0;20000.0;10000.0;10000.0;10000.0
RS;Mata;18/03/2024;RS-F-4312104-13214-20240315;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;5111;0;0;0;0;0;0;5111;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;6;0;300000.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300000.0;0.0;0.0;0.0;0.0;0.0;0.0;87000.0;0.0
RS;Lagoa Vermelha;14/05/2024;RS-F-4311304-13214-20240301;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;27529;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Camaquã;04/03/2024;RS-F-4303509-12300-20240226;12300 - Alagamentos;Registro;62759;0;0;0;0;0;0;109;50;0;70000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Nova Palma;27/02/2024;RS-F-4313102-13214-20240226;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;6345;0;0;0;0;0;0;6345;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Faxinal do Soturno;28/02/2024;RS-F-4308003-13214-20240226;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;6672;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Pinhal Grande;27/02/2024;RS-F-4314472-13214-20240226;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;4471;0;0;0;0;0;0;4471;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17885.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Canguçu;01/03/2024;RS-F-4304507-12200-20240223;12200 - Enxurradas;Registro;53268;0;0;0;0;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;1;0;46064.84;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
RS;Boqueirão do Leão;20/02/2024;RS-F-4302451-13214-20240219;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Reconhecido;7673;0;0;0;0;32;0;2339;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;2;0;538000.0;;;;;;0.0;0.0;0.0;43400.0;0.0;0.0;0.0;538000.0;0.0;0.0;9500.0;1274146.0;0.0;0.0;0.0;0.0
RS;Putinga;21/02/2024;RS-F-4315206-12200-20240219;12200 - Enxurradas;Reconhecido;4147;0;0;0;0;0;0;2680;300;0;400000.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;550000.0;;;;;;0.0;0.0;372000.0;48000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20000.0;15000.0;15000.0
RS;Passa Sete;21/02/2024;RS-F-4314068-13214-20240219;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;5159;0;0;0;0;0;0;3982;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;0;0;0.0;1000;500;1500.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;400000.0;0.0;0.0;100000.0;1000000.0;0.0;0.0;0.0;1200000.0
RS;Sobradinho;14/02/2024;RS-F-4320701-13214-20240209;13214 - Tempestade Local/Convectiva - Chuvas Intensas;Registro;14285;0;0;0;0;0;0;633;21;0;20500.0;0;0;0.0;5;0;10000.0;0;0;0.0;0;0;0.0;0;0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;10000.0;0.0;0.0;0.0;0.0;0.0
